fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,penalty_home,penalty_away
646452,2020-11-11 17:00:00+00:00,1605114000,FT,90,1605114000,1605117600,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio La Espiguera,Melilla,5461.0,,CF Rusadir,15525,https://media.api-sports.io/football/teams/15525.png,False,Rincón,15527,https://media.api-sports.io/football/teams/15527.png,True,1,2,,,1,2,,
646453,2020-11-11 17:30:00+00:00,1605115800,FT,90,1605115800,1605119400,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Municipal Alfonso Murube,Ceuta,3969.0,,AUGC Deportiva,15523,https://media.api-sports.io/football/teams/15523.png,False,Racing Murcia,15317,https://media.api-sports.io/football/teams/15317.png,True,0,3,,,0,3,,
646457,2020-11-11 18:00:00+00:00,1605117600,PEN,120,1605117600,1605121200,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Camp Municipal D'esports Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,10975.0,,Cardassar,15311,https://media.api-sports.io/football/teams/15311.png,True,Épila,15329,https://media.api-sports.io/football/teams/15329.png,False,0,0,0.0,0.0,0,0,1.0,0.0
646455,2020-11-11 18:00:00+00:00,1605117600,FT,90,1605117600,1605121200,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio El Salvador,Logroño,6954.0,,Racing Rioja,15324,https://media.api-sports.io/football/teams/15324.png,True,Colegios Diocesanos,15354,https://media.api-sports.io/football/teams/15354.png,False,3,0,,,3,0,,
646454,2020-11-11 18:00:00+00:00,1605117600,FT,90,1605117600,1605121200,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Nuevo Nalón,El Entrego,6717.0,,Real Titánico,15334,https://media.api-sports.io/football/teams/15334.png,False,Anaitasuna,15340,https://media.api-sports.io/football/teams/15340.png,True,0,2,,,0,2,,
646456,2020-11-11 18:00:00+00:00,1605117600,FT,90,1605117600,1605121200,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Municipal de Nou Barris,Barcelona,11011.0,,Montañesa,15345,https://media.api-sports.io/football/teams/15345.png,False,Cantolagua,15321,https://media.api-sports.io/football/teams/15321.png,True,0,1,,,0,1,,
646458,2020-11-11 18:30:00+00:00,1605119400,FT,90,1605119400,1605123000,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Municipal San Sebastián,Tomares,12328.0,,Tomares,15528,https://media.api-sports.io/football/teams/15528.png,True,Chinato,15319,https://media.api-sports.io/football/teams/15319.png,False,3,0,,,3,0,,
646460,2020-11-11 19:00:00+00:00,1605121200,PEN,120,1605121200,1605124800,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Municipal de El Soto,Móstoles,6801.0,,Móstoles CF,15351,https://media.api-sports.io/football/teams/15351.png,False,Marchamalo,15332,https://media.api-sports.io/football/teams/15332.png,True,0,0,0.0,0.0,0,0,0.0,1.0
646459,2020-11-11 19:00:00+00:00,1605121200,FT,90,1605121200,1605124800,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Campo Miengo,Miengo,,,Miengo,15526,https://media.api-sports.io/football/teams/15526.png,False,Ribadumia,15306,https://media.api-sports.io/football/teams/15306.png,True,0,1,,,0,1,,
646461,2020-11-11 19:30:00+00:00,1605123000,FT,90,1605123000,1605126600,,Spain,143,Copa del Rey,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/143.png,2020,Preliminary Round,Estadio Octavio Estevez de Guia de Gran Canaria,Las Palmas,11048.0,,Guía,15474,https://media.api-sports.io/football/teams/15474.png,False,Buñol,15524,https://media.api-sports.io/football/teams/15524.png,True,0,1,,,0,1,,
