fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,fouls_drawn,tackles_blocks,tackles_interceptions,dribbles_past,fouls_committed,shots_total,passes_key,dribbles_attempts,dribbles_success,offsides,shots_on,goals_total,penalty_commited,penalty_won
1419569,Kairat Almaty,664,133406,Jug Stanojev,https://media.api-sports.io/football/players/133406.png,18.0,33,M,6.6,False,True,0,0.0,,7.0,3,0,0,0,0,,,4.0,2.0,1.0,,,,,1.0,,,,,1.0,,,
1419569,Kairat Almaty,664,322050,Damir Kasabulat,https://media.api-sports.io/football/players/322050.png,15.0,4,D,6.5,False,True,0,0.0,,5.0,3,0,0,0,0,,,1.0,,,,,1.0,,,,,,,,,,
1419569,Kairat Almaty,664,306368,Ricardinho,https://media.api-sports.io/football/players/306368.png,15.0,99,F,6.3,False,True,0,0.0,,2.0,1,0,0,0,0,,,7.0,1.0,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,265533,Temirlan Anarbekov,https://media.api-sports.io/football/players/265533.png,,77,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,445524,Sherkhan Kalmurza,https://media.api-sports.io/football/players/445524.png,,82,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,265528,Aleksandr Shirobokov,https://media.api-sports.io/football/players/265528.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,24769,Luka Gadrani,https://media.api-sports.io/football/players/24769.png,,44,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,319495,Adilet Sadybekov,https://media.api-sports.io/football/players/319495.png,,6,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1419569,Kairat Almaty,664,345422,Olzhas Baibek,https://media.api-sports.io/football/players/345422.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,675,Anatoliy Trubin,https://media.api-sports.io/football/players/675.png,95.0,1,G,6.6,False,False,0,,,34.0,24,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,
1414145,Benfica,211,7318,Amar Dedić,https://media.api-sports.io/football/players/7318.png,95.0,17,D,7,False,False,0,,,48.0,42,0,0,0,0,,1.0,5.0,3.0,,,1.0,,1.0,,1.0,1.0,,,,,,
1414145,Benfica,211,331832,António Silva,https://media.api-sports.io/football/players/331832.png,95.0,4,D,7.9,False,False,0,,,76.0,70,0,0,0,0,,2.0,3.0,2.0,,2.0,1.0,,1.0,2.0,,,,,1.0,,,
1414145,Benfica,211,624,Nicolás Otamendi,https://media.api-sports.io/football/players/624.png,95.0,30,D,8.5,True,False,0,,,77.0,71,0,0,0,0,,1.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,,
1414145,Benfica,211,135505,Samuel Dahl,https://media.api-sports.io/football/players/135505.png,95.0,26,D,7,False,False,0,,,46.0,35,0,0,0,0,,2.0,5.0,3.0,,,,1.0,1.0,,3.0,,,,,,,
1414145,Benfica,211,39043,Fredrik Aursnes,https://media.api-sports.io/football/players/39043.png,84.0,8,M,8.7,False,False,0,1.0,,35.0,33,0,0,0,0,,2.0,5.0,4.0,,,,,,1.0,4.0,,,,1.0,1.0,,
1414145,Benfica,211,195104,Richard Ríos,https://media.api-sports.io/football/players/195104.png,95.0,20,M,7.3,False,False,0,,,63.0,58,0,0,0,0,,2.0,12.0,8.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,
1414145,Benfica,211,158378,Enzo Barrenechea,https://media.api-sports.io/football/players/158378.png,63.0,5,M,7.5,False,False,0,,,56.0,49,0,0,0,0,,,6.0,5.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,
1414145,Benfica,211,301528,Andreas Schjelderup,https://media.api-sports.io/football/players/301528.png,64.0,21,M,8.7,False,False,0,1.0,,21.0,19,0,0,0,0,,1.0,5.0,3.0,1.0,,,,,2.0,3.0,2.0,,,1.0,1.0,,
1414145,Benfica,211,202951,Franjo Ivanović,https://media.api-sports.io/football/players/202951.png,63.0,9,F,6.6,False,False,0,,,16.0,13,0,0,0,0,,2.0,7.0,4.0,2.0,,,,,2.0,,1.0,,1.0,1.0,,,
1414145,Benfica,211,36798,Vangelis Pavlidis,https://media.api-sports.io/football/players/36798.png,81.0,14,F,6.6,False,False,0,,,16.0,12,0,0,0,0,,,8.0,4.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,
1414145,Benfica,211,575,Florentino Luís,https://media.api-sports.io/football/players/575.png,32.0,61,M,6.9,False,True,0,,,12.0,12,0,0,0,0,,2.0,6.0,2.0,,,2.0,,,,,,,,,,,
1414145,Benfica,211,25918,Leandro Barreiro,https://media.api-sports.io/football/players/25918.png,32.0,18,M,6.5,False,True,0,,,14.0,13,0,0,0,0,,,3.0,,,,,,1.0,,1.0,,,,,,,
1414145,Benfica,211,362755,Gianluca Prestianni,https://media.api-sports.io/football/players/362755.png,31.0,25,F,7.2,False,True,0,,,16.0,12,1,0,0,0,,1.0,7.0,4.0,1.0,,1.0,,1.0,2.0,1.0,2.0,1.0,,,,,
1414145,Benfica,211,162098,Henrique Araújo,https://media.api-sports.io/football/players/162098.png,14.0,39,F,6.7,False,True,0,,,5.0,5,0,0,0,0,,,4.0,1.0,1.0,,,,,,,,,,,,,
1414145,Benfica,211,142959,Kerem Aktürkoğlu,https://media.api-sports.io/football/players/142959.png,11.0,7,F,7.2,False,True,0,,,6.0,4,0,0,0,0,,,,,,,,,,,2.0,,,,,,,
1414145,Benfica,211,162595,Samuel Soares,https://media.api-sports.io/football/players/162595.png,,24,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,265722,Rafael Obrador,https://media.api-sports.io/football/players/265722.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,400525,Gonçalo Oliveira,https://media.api-sports.io/football/players/400525.png,,64,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,474842,Leandro Santos,https://media.api-sports.io/football/players/474842.png,,71,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,364811,Diogo Prioste,https://media.api-sports.io/football/players/364811.png,,86,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,345390,João Veloso,https://media.api-sports.io/football/players/345390.png,,68,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Benfica,211,158065,Tiago Gouveia,https://media.api-sports.io/football/players/158065.png,,47,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Nice,84,20566,Yehvann Diouf,https://media.api-sports.io/football/players/20566.png,95.0,80,G,7.2,False,False,2,,3.0,20.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1414145,Nice,84,313937,Antoine Mendy,https://media.api-sports.io/football/players/313937.png,95.0,33,D,7.2,False,False,0,,,35.0,27,0,0,0,0,,3.0,9.0,6.0,2.0,2.0,2.0,,2.0,,1.0,,,1.0,,,,
1414145,Nice,84,449509,Abdulay Juma Bah,https://media.api-sports.io/football/players/449509.png,95.0,28,D,6.9,False,False,0,,,44.0,39,1,0,0,0,,4.0,10.0,5.0,,2.0,2.0,,3.0,,,,,,,,,
1414145,Nice,84,404172,Kojo Peprah Oppong,https://media.api-sports.io/football/players/404172.png,95.0,37,D,6.6,False,False,0,,,38.0,32,0,0,0,0,,,5.0,3.0,,1.0,1.0,,1.0,,,,,,,,,
1414145,Nice,84,25008,Jonathan Clauss,https://media.api-sports.io/football/players/25008.png,73.0,92,M,6.5,False,False,0,,,29.0,18,1,0,0,0,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,
1414145,Nice,84,193617,Tom Louchet,https://media.api-sports.io/football/players/193617.png,95.0,20,M,6.3,False,False,0,,,46.0,33,0,0,0,0,,1.0,7.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,
1414145,Nice,84,504157,Djibril Coulibaly,https://media.api-sports.io/football/players/504157.png,60.0,39,M,6.5,False,False,0,,,19.0,16,0,0,0,0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,
1414145,Nice,84,162465,Melvin Bard,https://media.api-sports.io/football/players/162465.png,95.0,26,M,6.5,True,False,0,,,34.0,31,0,0,0,0,,1.0,8.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,,,,
1414145,Nice,84,334879,Badredine Bouanani,https://media.api-sports.io/football/players/334879.png,73.0,19,F,6.6,False,False,0,,,17.0,16,0,0,0,0,,,4.0,1.0,,1.0,,,,,,1.0,1.0,,,,,
1414145,Nice,84,69971,Terem Moffi,https://media.api-sports.io/football/players/69971.png,82.0,9,F,6.3,False,False,0,,,13.0,10,0,0,0,0,,1.0,9.0,2.0,,,,,2.0,1.0,1.0,2.0,,,,,,
1414145,Nice,84,105154,Isak Jansson,https://media.api-sports.io/football/players/105154.png,73.0,21,F,6.2,False,False,0,,,22.0,16,0,0,0,0,,1.0,8.0,2.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,,
1414145,Nice,84,107,Sofiane Diop,https://media.api-sports.io/football/players/107.png,35.0,10,M,6.6,False,True,0,,,28.0,23,0,0,0,0,,2.0,7.0,2.0,,,,1.0,1.0,,1.0,2.0,,,,,,
1414145,Nice,84,417914,Hamza Koutoune,https://media.api-sports.io/football/players/417914.png,22.0,36,D,6.3,False,True,0,,,6.0,6,0,0,0,0,,,3.0,,,,,,,,,1.0,,,,,,
1414145,Nice,84,483118,Gabin Bernardeau,https://media.api-sports.io/football/players/483118.png,22.0,23,M,6.6,False,True,0,,,10.0,7,0,0,0,0,,,4.0,3.0,1.0,,,,,,,1.0,,,,,,
1414145,Nice,84,30531,Jérémie Boga,https://media.api-sports.io/football/players/30531.png,22.0,7,F,6.3,False,True,0,,,11.0,9,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Nice,84,503702,Bernard Nguene,https://media.api-sports.io/football/players/503702.png,13.0,49,F,6.9,False,True,0,,,1.0,1,0,0,0,0,,2.0,6.0,4.0,1.0,,,,,1.0,,2.0,,,,,,
1414145,Nice,84,21079,Maxime Dupé,https://media.api-sports.io/football/players/21079.png,,31,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Nice,84,0,Théo Bruyère,,,50,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Nice,84,339620,Laurenzo Monteiro Alvarenga,https://media.api-sports.io/football/players/339620.png,,48,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1414145,Nice,84,19250,Billal Brahimi,https://media.api-sports.io/football/players/19250.png,,14,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,2930,Jack Butland,https://media.api-sports.io/football/players/2930.png,90.0,1,G,8.2,False,False,3,0.0,4.0,23.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1435547,Rangers,257,19070,Max Aarons,https://media.api-sports.io/football/players/19070.png,90.0,3,D,6.6,False,False,0,0.0,,48.0,46,1,0,0,0,,1.0,11.0,4.0,2.0,,,1.0,2.0,,,3.0,1.0,,,,,
1435547,Rangers,257,303322,Nasser Djiga,https://media.api-sports.io/football/players/303322.png,90.0,24,D,5.9,False,False,0,0.0,,73.0,69,0,0,0,0,,,5.0,4.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,
1435547,Rangers,257,44865,John Souttar,https://media.api-sports.io/football/players/44865.png,90.0,5,D,6.7,True,False,0,0.0,,76.0,72,1,0,0,0,,,7.0,4.0,,,1.0,,1.0,,,,,,,,,
1435547,Rangers,257,350625,Jayden Meghoma,https://media.api-sports.io/football/players/350625.png,70.0,30,D,6.9,False,False,0,1.0,,34.0,29,0,0,0,0,,2.0,3.0,2.0,,,,,,,1.0,,,,,,,
1435547,Rangers,257,199638,Mohammed Diomande,https://media.api-sports.io/football/players/199638.png,61.0,10,M,7.2,False,False,0,0.0,,17.0,14,0,0,0,0,,1.0,5.0,2.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,
1435547,Rangers,257,2120,Nicolas Raskin,https://media.api-sports.io/football/players/2120.png,90.0,43,M,6.9,False,False,0,0.0,,44.0,35,0,0,0,0,,3.0,10.0,7.0,,,4.0,,1.0,,1.0,2.0,,,,,,
1435547,Rangers,257,19482,Joe Rothwell,https://media.api-sports.io/football/players/19482.png,86.0,6,M,6.6,False,False,0,0.0,,31.0,29,0,0,0,0,,,,,,,,,,1.0,2.0,,,,,,,
1435547,Rangers,257,15906,Oliver Antman,https://media.api-sports.io/football/players/15906.png,70.0,18,F,6.2,False,False,0,0.0,,25.0,20,0,0,0,0,,,3.0,,,,,,,,1.0,1.0,,,,,,
1435547,Rangers,257,553,Danilo,https://media.api-sports.io/football/players/553.png,61.0,99,F,6.3,False,False,0,0.0,,9.0,7,0,0,0,0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,
1435547,Rangers,257,336563,Djeidi Gassama,https://media.api-sports.io/football/players/336563.png,90.0,23,F,7.6,False,False,0,0.0,,33.0,26,0,0,0,0,,1.0,15.0,8.0,2.0,,2.0,1.0,1.0,2.0,1.0,6.0,4.0,,,,,
1435547,Rangers,257,277930,Thelo Aasgaard,https://media.api-sports.io/football/players/277930.png,30.0,11,M,6.9,False,True,0,0.0,,13.0,12,1,0,0,0,,,3.0,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,
1435547,Rangers,257,306979,Hamza Igamane,https://media.api-sports.io/football/players/306979.png,30.0,29,F,6.3,False,True,0,0.0,,7.0,3,0,0,0,0,,,9.0,4.0,2.0,,,,1.0,,,3.0,1.0,,,,,
1435547,Rangers,257,1744,James Tavernier,https://media.api-sports.io/football/players/1744.png,20.0,2,D,6.3,False,True,0,0.0,,7.0,6,0,0,0,0,,,3.0,,,,,,2.0,,,1.0,,,,,,
1435547,Rangers,257,380690,Mikey Moore,https://media.api-sports.io/football/players/380690.png,21.0,47,F,6.5,False,True,0,0.0,,4.0,3,0,0,0,0,,,1.0,,,,,,,1.0,,,,,,,,
1435547,Rangers,257,64314,Lyall Cameron,https://media.api-sports.io/football/players/64314.png,11.0,16,M,6.9,False,True,0,0.0,,6.0,5,0,0,0,0,,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,
1435547,Rangers,257,44937,Liam Kelly,https://media.api-sports.io/football/players/44937.png,,31,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,322882,Emmanuel Fernandez,https://media.api-sports.io/football/players/322882.png,,37,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,394712,Alexander Hutton,https://media.api-sports.io/football/players/394712.png,,63,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,138460,Connor Barron,https://media.api-sports.io/football/players/138460.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,19100,Kieran Dowell,https://media.api-sports.io/football/players/19100.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,449057,Joshua Gentles,https://media.api-sports.io/football/players/449057.png,,50,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Rangers,257,433272,Findlay Curtis,https://media.api-sports.io/football/players/433272.png,,52,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,282,Simon Mignolet,https://media.api-sports.io/football/players/282.png,90.0,22,G,7,False,False,1,0.0,,42.0,31,0,0,0,0,0.0,,3.0,3.0,2.0,,,,,,,,,,,,,
1435547,Club Brugge KV,569,301322,Kyriani Sabbe,https://media.api-sports.io/football/players/301322.png,73.0,64,D,6.3,False,False,0,0.0,,24.0,22,1,0,0,0,,,5.0,2.0,,,2.0,1.0,1.0,,,1.0,1.0,,,,,
1435547,Club Brugge KV,569,304984,Jorne Spileers,https://media.api-sports.io/football/players/304984.png,90.0,58,D,7.9,False,False,0,0.0,,62.0,55,0,0,0,0,,,2.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,
1435547,Club Brugge KV,569,69,Brandon Mechele,https://media.api-sports.io/football/players/69.png,90.0,44,D,8.5,False,False,0,0.0,,69.0,62,0,0,0,0,,3.0,7.0,3.0,,2.0,,1.0,2.0,2.0,,,,,2.0,1.0,,
1435547,Club Brugge KV,569,375974,Joaquin Seys,https://media.api-sports.io/football/players/375974.png,90.0,65,D,7.7,False,False,0,0.0,,47.0,43,0,0,0,0,,2.0,7.0,5.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,,,,,
1435547,Club Brugge KV,569,342230,Aleksandar Stanković,https://media.api-sports.io/football/players/342230.png,85.0,25,M,6.6,False,False,0,0.0,,36.0,26,0,0,0,0,,1.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,
1435547,Club Brugge KV,569,162219,Raphael Onyedika,https://media.api-sports.io/football/players/162219.png,89.0,15,M,7,False,False,0,0.0,,48.0,48,0,0,0,0,,2.0,6.0,4.0,2.0,,2.0,,2.0,,,,,,,,,
1435547,Club Brugge KV,569,282126,Carlos Forbs,https://media.api-sports.io/football/players/282126.png,73.0,9,M,6.3,False,False,0,0.0,,12.0,11,0,0,0,0,,3.0,9.0,4.0,,,,1.0,1.0,1.0,,3.0,,,1.0,,,
1435547,Club Brugge KV,569,78,Hans Vanaken,https://media.api-sports.io/football/players/78.png,90.0,20,M,6.9,True,False,0,0.0,,33.0,29,0,0,0,0,,2.0,8.0,3.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,
1435547,Club Brugge KV,569,161800,Christos Tzolis,https://media.api-sports.io/football/players/161800.png,90.0,8,M,7.3,False,False,0,2.0,,26.0,18,0,0,0,0,,3.0,10.0,7.0,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,
1435547,Club Brugge KV,569,271276,Romeo Vermant,https://media.api-sports.io/football/players/271276.png,45.0,17,F,7.3,False,False,0,0.0,,8.0,5,0,0,0,0,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,
1435547,Club Brugge KV,569,287923,Nicolò Tresoldi,https://media.api-sports.io/football/players/287923.png,45.0,7,F,6.7,False,True,0,0.0,,3.0,1,0,0,0,0,,,9.0,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,
1435547,Club Brugge KV,569,314265,Bjorn Meijer,https://media.api-sports.io/football/players/314265.png,18.0,14,D,6.9,False,True,0,0.0,,4.0,3,0,0,0,0,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,
1435547,Club Brugge KV,569,39291,Hugo Vetlesen,https://media.api-sports.io/football/players/39291.png,18.0,10,M,6.7,False,True,0,0.0,,1.0,,0,0,0,0,,,3.0,,,1.0,,1.0,,1.0,,1.0,,,,,,
1435547,Club Brugge KV,569,38124,Ludovit Reis,https://media.api-sports.io/football/players/38124.png,12.0,6,M,6.7,False,True,0,0.0,,1.0,1,0,0,0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,386481,Mamadou Diakhon,https://media.api-sports.io/football/players/386481.png,8.0,67,F,7.5,False,True,0,0.0,,1.0,1,0,0,0,0,,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,
1435547,Club Brugge KV,569,1923,Nordin Jackers,https://media.api-sports.io/football/players/1923.png,,29,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,354027,Joel Ordóñez,https://media.api-sports.io/football/players/354027.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,290213,Hugo Siquet,https://media.api-sports.io/football/players/290213.png,,41,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,162211,Cisse Sandra,https://media.api-sports.io/football/players/162211.png,,11,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,336658,Lynnt Audoor,https://media.api-sports.io/football/players/336658.png,,62,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,430077,Shandre Campbell,https://media.api-sports.io/football/players/430077.png,,84,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435547,Club Brugge KV,569,15683,Gustaf Nilsson,https://media.api-sports.io/football/players/15683.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,41089,Matheus,https://media.api-sports.io/football/players/41089.png,90.0,1,G,6.7,False,False,2,0.0,1.0,24.0,21,0,0,0,0,0.0,,1.0,1.0,1.0,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,197985,Young-woo Seol,https://media.api-sports.io/football/players/197985.png,90.0,66,D,7.9,False,False,0,0.0,,44.0,40,0,0,0,0,,4.0,8.0,7.0,3.0,,,,1.0,,1.0,,,,,,,
1435546,FK Crvena Zvezda,598,412719,Veljko Milosavljević,https://media.api-sports.io/football/players/412719.png,90.0,44,D,7.3,False,False,0,0.0,,48.0,41,0,0,0,0,,2.0,10.0,8.0,,2.0,,,,,1.0,,,,,,,
1435546,FK Crvena Zvezda,598,2821,Miloš Veljković,https://media.api-sports.io/football/players/2821.png,90.0,13,D,6.5,False,False,0,0.0,,53.0,42,0,0,0,0,,1.0,5.0,4.0,,,2.0,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,841,Nair Tiknizyan,https://media.api-sports.io/football/players/841.png,90.0,23,D,6.9,False,False,0,0.0,,38.0,32,0,0,0,0,,4.0,8.0,5.0,,,1.0,,1.0,,2.0,2.0,1.0,,,,,
1435546,FK Crvena Zvezda,598,408543,Mahmudu Bajo,https://media.api-sports.io/football/players/408543.png,69.0,6,M,6.9,False,False,0,0.0,,42.0,34,0,0,0,0,,,6.0,3.0,1.0,,1.0,,1.0,2.0,,,,,,,,
1435546,FK Crvena Zvezda,598,17789,Timi Max Elšnik,https://media.api-sports.io/football/players/17789.png,90.0,21,M,7.2,False,False,0,0.0,,46.0,35,0,0,0,0,,1.0,8.0,5.0,,,3.0,,2.0,,5.0,1.0,1.0,,,,1.0,
1435546,FK Crvena Zvezda,598,328648,Shavy Warren Babicka,https://media.api-sports.io/football/players/328648.png,87.0,80,M,6.5,False,False,0,0.0,,18.0,13,0,0,0,0,,1.0,13.0,6.0,2.0,,1.0,2.0,,4.0,2.0,4.0,2.0,,1.0,,,
1435546,FK Crvena Zvezda,598,353,Mirko Ivanić,https://media.api-sports.io/football/players/353.png,90.0,4,M,6.2,True,False,0,0.0,,27.0,17,1,0,0,0,,,5.0,1.0,,1.0,,1.0,1.0,2.0,3.0,2.0,,,,,,
1435546,FK Crvena Zvezda,598,1249,Peter Olayinka,https://media.api-sports.io/football/players/1249.png,32.0,14,M,6.5,False,False,0,0.0,,5.0,5,0,0,0,0,,,9.0,4.0,1.0,,,,,2.0,,3.0,1.0,,1.0,,,
1435546,FK Crvena Zvezda,598,14379,Cherif Ndiaye,https://media.api-sports.io/football/players/14379.png,90.0,9,F,6.2,False,False,0,0.0,,18.0,14,0,0,0,0,,,14.0,6.0,5.0,,,,2.0,2.0,2.0,2.0,,,1.0,,,
1435546,FK Crvena Zvezda,598,63475,Bruno Duarte,https://media.api-sports.io/football/players/63475.png,59.0,17,F,6.6,False,True,0,0.0,,23.0,18,0,0,0,1,,,8.0,4.0,,,,2.0,1.0,4.0,2.0,4.0,3.0,,3.0,1.0,,
1435546,FK Crvena Zvezda,598,50910,Aleksandar Katai,https://media.api-sports.io/football/players/50910.png,22.0,10,M,6.3,False,True,0,0.0,,4.0,2,0,0,0,0,,,3.0,2.0,,,,1.0,,3.0,,,,,,,,
1435546,FK Crvena Zvezda,598,263410,Milson,https://media.api-sports.io/football/players/263410.png,9.0,7,M,7,False,True,0,0.0,,5.0,2,0,0,0,0,,,3.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,
1435546,FK Crvena Zvezda,598,111325,Omri Glazer,https://media.api-sports.io/football/players/111325.png,,18,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,198395,Ivan Guteša,https://media.api-sports.io/football/players/198395.png,,77,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,284098,Nikola Stanković,https://media.api-sports.io/football/players/284098.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,340726,Stefan Leković,https://media.api-sports.io/football/players/340726.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,319388,Franklin Tebo,https://media.api-sports.io/football/players/319388.png,,30,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,419610,Adem Avdić,https://media.api-sports.io/football/players/419610.png,,71,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,342226,Jovan Šljivić,https://media.api-sports.io/football/players/342226.png,,8,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,462208,Vasilije Kostov,https://media.api-sports.io/football/players/462208.png,,22,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,FK Crvena Zvezda,598,264495,Vladimir Lučić,https://media.api-sports.io/football/players/264495.png,,37,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1435546,Pafos,3403,26909,Neofytos Michael,https://media.api-sports.io/football/players/26909.png,90.0,93,G,7.3,False,False,1,0.0,5.0,32.0,18,0,0,0,0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,
1435546,Pafos,3403,26669,Bruno,https://media.api-sports.io/football/players/26669.png,90.0,7,D,6.6,False,False,0,0.0,,35.0,27,0,0,0,0,,1.0,8.0,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,
1435546,Pafos,3403,25341,Derrick Luckassen,https://media.api-sports.io/football/players/25341.png,90.0,23,D,6.6,False,False,0,0.0,,29.0,28,0,0,0,0,,2.0,16.0,8.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,
1435546,Pafos,3403,108561,David Goldar,https://media.api-sports.io/football/players/108561.png,90.0,5,D,7.2,False,False,0,0.0,,20.0,20,0,0,0,0,,1.0,8.0,3.0,,2.0,,1.0,2.0,,,,,,,,,
1435546,Pafos,3403,15553,Kostas Pileas,https://media.api-sports.io/football/players/15553.png,73.0,2,D,6.6,False,False,0,0.0,,27.0,14,0,0,0,0,,1.0,8.0,4.0,,1.0,1.0,1.0,2.0,,,,,,,,,
1435546,Pafos,3403,41155,Pêpê,https://media.api-sports.io/football/players/41155.png,90.0,88,M,7.9,False,False,0,0.0,,45.0,40,0,0,1,0,,,2.0,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,
