fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
208914,2019-08-16 18:30:00+00:00,1565980200,FT,90,1565980200,1565983800,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Allianz Arena,München,700,H. Osmers,Bayern Munich,157,https://media.api-sports.io/football/teams/157.png,Hertha Berlin,159,https://media.api-sports.io/football/teams/159.png,2,2,1,2,2,2,7,4,17,6,12,5,6,12,2.0,0.7,3.0,0.0,1,660,579,0.88,3,2,6,1,2,4,18,0,0.0,0.3,3.0,0.0,5,278,200,0.72,3886,2204,4988,2494,1624,2900,1682,1682,1218,580,232,464,232,638,3364,-406,1,9
208919,2019-08-17 13:30:00+00:00,1566048600,FT,90,1566048600,1566052200,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Schwarzwald-Stadion,Freiburg im Breisgau,716,R. Hartmann,Sc Freiburg,160,https://media.api-sports.io/football/teams/160.png,Fsv Mainz 05,164,https://media.api-sports.io/football/teams/164.png,3,0,0,0,3,0,8,9,19,2,10,9,6,5,0.0,0.52,1.0,0.0,6,400,308,0.77,5,7,19,7,8,11,14,5,2.0,0.48,3.0,0.0,5,371,280,0.75,2204,1624,2204,2146,2378,3596,1682,1682,580,464,464,232,638,986,-174,-1450,8,15
208917,2019-08-17 13:30:00+00:00,1566048600,FT,90,1566048600,1566052200,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,VOLKSWAGEN ARENA,Wolfsburg,752,S. Jablonski,Vfl Wolfsburg,161,https://media.api-sports.io/football/teams/161.png,1.Fc Köln,192,https://media.api-sports.io/football/teams/192.png,2,1,1,0,2,1,5,4,14,5,3,11,15,2,3.0,0.47,1.0,0.0,1,375,280,0.75,2,4,11,5,6,5,18,6,1.0,0.53,3.0,0.0,3,405,305,0.75,2436,1972,2378,2668,2088,3248,1682,1682,638,580,522,232,522,870,290,-580,6,11
208918,2019-08-17 13:30:00+00:00,1566048600,FT,90,1566048600,1566052200,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,wohninvest WESERSTADION,Bremen,755,F. Zwayer,Werder Bremen,162,https://media.api-sports.io/football/teams/162.png,Fortuna Dusseldorf,158,https://media.api-sports.io/football/teams/158.png,1,3,0,1,1,3,10,8,23,5,17,6,9,14,2.0,0.66,0.0,0.0,4,639,559,0.87,7,5,12,0,7,5,13,5,1.0,0.34,2.0,0.0,9,307,236,0.77,1450,1566,1740,1798,3422,3364,1624,1682,348,348,406,522,870,812,-1682,-1566,17,16
208915,2019-08-17 13:30:00+00:00,1566048600,FT,90,1566048600,1566052200,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Signal-Iduna-Park,Dortmund,702,F. Willenborg,Borussia Dortmund,165,https://media.api-sports.io/football/teams/165.png,Fc Augsburg,170,https://media.api-sports.io/football/teams/170.png,5,1,1,1,5,1,10,10,22,2,15,7,8,10,0.0,0.78,0.0,0.0,0,885,820,0.93,1,3,5,1,5,0,7,0,0.0,0.22,0.0,0.0,4,246,178,0.72,3480,1798,4640,2320,2030,3248,1682,1682,1044,464,348,406,290,812,2610,-928,2,13
208916,2019-08-17 13:30:00+00:00,1566048600,FT,90,1566048600,1566052200,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,BayArena,Leverkusen,699,T. Stieler,Bayer Leverkusen,168,https://media.api-sports.io/football/teams/168.png,Sc Paderborn 07,185,https://media.api-sports.io/football/teams/185.png,3,2,2,2,3,2,4,6,13,3,10,3,8,6,3.0,0.73,2.0,0.0,3,764,663,0.87,6,1,9,2,4,5,13,6,0.0,0.27,0.0,0.0,1,266,172,0.65,3248,1102,3132,1856,2088,3538,1682,1682,986,232,290,406,406,1044,1044,-1682,5,18
208920,2019-08-17 16:30:00+00:00,1566059400,FT,90,1566059400,1566063000,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Stadion im BORUSSIA-PARK,Mönchengladbach,703,F. Brych,Borussia Monchengladbach,163,https://media.api-sports.io/football/teams/163.png,Fc Schalke 04,174,https://media.api-sports.io/football/teams/174.png,0,0,0,0,0,0,4,6,16,6,8,8,10,8,1.0,0.6,3.0,0.0,1,523,420,0.8,1,5,8,2,6,2,11,3,2.0,0.4,2.0,0.0,4,345,245,0.71,3248,2146,3306,1972,2030,2668,1682,1682,986,522,290,580,406,580,1276,-696,4,10
208921,2019-08-18 13:30:00+00:00,1566135000,FT,90,1566135000,1566138600,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Commerzbank-Arena,Frankfurt am Main,709,D. Siebert,Eintracht Frankfurt,169,https://media.api-sports.io/football/teams/169.png,1899 Hoffenheim,167,https://media.api-sports.io/football/teams/167.png,1,0,1,0,1,0,8,4,15,3,11,4,19,10,2.0,0.31,3.0,0.0,1,248,158,0.64,1,7,10,2,8,2,9,5,4.0,0.69,1.0,0.0,6,568,467,0.82,1856,2436,2668,2320,3074,2784,1624,1682,522,696,290,348,812,638,-406,-464,12,7
208922,2019-08-18 16:00:00+00:00,1566144000,FT,90,1566144000,1566147600,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 1,Stadion An der Alten Försterei,Berlin,748,M. Schmidt,Union Berlin,182,https://media.api-sports.io/football/teams/182.png,Rb Leipzig,173,https://media.api-sports.io/football/teams/173.png,0,4,0,3,0,4,2,6,13,5,6,7,14,3,3.0,0.36,1.0,0.0,4,329,234,0.71,8,5,14,1,13,1,7,6,1.0,0.64,0.0,0.0,2,598,508,0.85,1798,3364,1972,4292,3016,1798,1682,1682,522,928,232,580,928,174,-1044,2494,14,3
208923,2019-08-23 18:30:00+00:00,1566585000,FT,90,1566585000,1566588600,0.0,Germany,78,Bundesliga,https://media.api-sports.io/flags/de.svg,https://media.api-sports.io/football/leagues/78.png,2019,Regular Season - 2,RheinEnergieStadion,Köln,731,C. Dingert,1.Fc Köln,192,https://media.api-sports.io/football/teams/192.png,Borussia Dortmund,165,https://media.api-sports.io/football/teams/165.png,1,3,1,0,1,3,1,7,13,5,11,2,12,7,2.0,0.26,2.0,0.0,3,230,149,0.65,6,4,14,4,8,6,11,8,1.0,0.74,1.0,0.0,0,677,592,0.87,1972,3483,2669,4645,3250,2031,1683,1683,580,1045,232,348,871,290,-581,2614,11,2
