fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,tackles_blocks,shots_total,shots_on,fouls_committed,passes_key,goals_total,offsides,penalty_won,penalty_commited
1378975,Manchester City,50,278133,Oscar Bobb,https://media.api-sports.io/football/players/278133.png,90.0,52,F,7.2,False,False,0,1.0,,32.0,30,0,0,0,0,,,,7.0,4.0,5.0,3.0,,1.0,,,,,2.0,,,,
1378975,Manchester City,50,1100,Erling Haaland,https://media.api-sports.io/football/players/1100.png,73.0,9,F,8.3,False,False,0,0.0,,4.0,2,0,0,0,0,,1.0,,7.0,5.0,1.0,,,,,6.0,2.0,1.0,,2.0,,,
1378975,Manchester City,50,1422,Jérémy Doku,https://media.api-sports.io/football/players/1422.png,66.0,11,F,6.2,False,False,0,0.0,,19.0,18,0,0,0,0,,,,7.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,
1378975,Manchester City,50,41621,Matheus Nunes,https://media.api-sports.io/football/players/41621.png,25.0,27,M,6.7,False,True,0,0.0,,16.0,15,0,0,0,0,,1.0,,4.0,2.0,,,1.0,1.0,,,,,,,,,
1378975,Manchester City,50,307123,Nico O'Reilly,https://media.api-sports.io/football/players/307123.png,25.0,33,M,6.5,False,True,0,0.0,,18.0,18,1,0,0,0,,,,3.0,,,,1.0,,,,,,,,,,
1378975,Manchester City,50,81573,Omar Marmoush,https://media.api-sports.io/football/players/81573.png,25.0,7,F,6.9,False,True,0,0.0,,6.0,5,0,0,0,0,,,,4.0,2.0,1.0,,,2.0,,,,,,,,,
1378975,Manchester City,50,156477,Rayan Cherki,https://media.api-sports.io/football/players/156477.png,18.0,10,M,7.6,False,True,0,0.0,,20.0,18,0,0,0,0,,,1.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,
1378975,Manchester City,50,360114,Abdukodir Khusanov,https://media.api-sports.io/football/players/360114.png,9.0,45,D,7,False,True,0,0.0,,4.0,4,0,0,0,0,,1.0,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,
1378975,Manchester City,50,25004,Stefan Ortega,https://media.api-sports.io/football/players/25004.png,,18,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378975,Manchester City,50,18861,Nathan Aké,https://media.api-sports.io/football/players/18861.png,,6,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378975,Manchester City,50,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378975,Manchester City,50,633,İlkay Gündoğan,https://media.api-sports.io/football/players/633.png,,19,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Chelsea,49,18959,Robert Sánchez,https://media.api-sports.io/football/players/18959.png,90.0,1,G,6.9,False,False,0,0.0,4.0,34.0,24,0,0,0,0,0.0,,,2.0,1.0,,,,,,,,,,,,,
1378976,Chelsea,49,19545,Reece James,https://media.api-sports.io/football/players/19545.png,79.0,24,D,7.9,True,False,0,0.0,,70.0,64,1,0,0,0,,1.0,4.0,6.0,3.0,,,,1.0,,,,2.0,3.0,,,,
1378976,Chelsea,49,366735,Josh Acheampong,https://media.api-sports.io/football/players/366735.png,90.0,34,D,7.3,False,False,0,0.0,,93.0,87,0,0,0,0,,2.0,1.0,14.0,11.0,2.0,2.0,1.0,2.0,,,,,,,,,
1378976,Chelsea,49,19720,Trevoh Chalobah,https://media.api-sports.io/football/players/19720.png,90.0,23,D,7.5,False,False,0,0.0,,101.0,92,0,0,0,0,,,1.0,8.0,4.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,
1378976,Chelsea,49,47380,Marc Cucurella,https://media.api-sports.io/football/players/47380.png,90.0,3,D,7.3,False,False,0,0.0,,42.0,38,0,0,0,0,,2.0,1.0,12.0,7.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,
1378976,Chelsea,49,5996,Enzo Fernández,https://media.api-sports.io/football/players/5996.png,79.0,8,M,6.9,False,False,0,0.0,,37.0,31,0,0,0,0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,
1378976,Chelsea,49,116117,Moisés Caicedo,https://media.api-sports.io/football/players/116117.png,90.0,25,M,7.6,False,False,0,0.0,,67.0,63,0,0,0,0,,5.0,3.0,11.0,8.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,
1378976,Chelsea,49,1864,Pedro Neto,https://media.api-sports.io/football/players/1864.png,90.0,7,M,7.2,False,False,0,0.0,,31.0,30,0,0,0,0,,1.0,1.0,7.0,5.0,5.0,3.0,,1.0,,,,,2.0,,,,
1378976,Chelsea,49,152982,Cole Palmer,https://media.api-sports.io/football/players/152982.png,90.0,10,M,6.7,False,False,0,0.0,,33.0,26,0,0,0,0,,1.0,,5.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,
1378976,Chelsea,49,286894,Jamie Gittens,https://media.api-sports.io/football/players/286894.png,54.0,11,M,6.6,False,False,0,0.0,,14.0,14,0,0,0,0,,1.0,,10.0,4.0,5.0,2.0,,,,,,2.0,2.0,,,,
1378976,Chelsea,49,10329,João Pedro,https://media.api-sports.io/football/players/10329.png,73.0,20,F,5.9,False,False,0,0.0,,13.0,11,0,0,0,0,,,,9.0,3.0,2.0,,,1.0,,1.0,,,,,,,
1378976,Chelsea,49,425733,Estêvão Willian,https://media.api-sports.io/football/players/425733.png,37.0,41,F,6.9,False,True,0,0.0,,7.0,7,1,0,0,0,,,,7.0,2.0,6.0,2.0,,,,1.0,,1.0,,,,,
1378976,Chelsea,49,161948,Liam Delap,https://media.api-sports.io/football/players/161948.png,18.0,9,F,6.2,False,True,0,0.0,,4.0,3,0,0,0,0,,,,3.0,,,,,,,1.0,1.0,,,,,,
1378976,Chelsea,49,161907,Malo Gusto,https://media.api-sports.io/football/players/161907.png,12.0,27,D,6.6,False,True,0,0.0,,16.0,16,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,
1378976,Chelsea,49,305834,Andrey Santos,https://media.api-sports.io/football/players/305834.png,12.0,17,M,6.3,False,True,0,0.0,,6.0,4,0,0,0,0,,,,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,
1378976,Chelsea,49,286616,Filip Jørgensen,https://media.api-sports.io/football/players/286616.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Chelsea,49,22094,Wesley Fofana,https://media.api-sports.io/football/players/22094.png,,29,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Chelsea,49,341642,Jorrel Hato,https://media.api-sports.io/football/players/341642.png,,21,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Chelsea,49,308678,Dário Essugo,https://media.api-sports.io/football/players/308678.png,,14,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Chelsea,49,334037,Tyrique George,https://media.api-sports.io/football/players/334037.png,,32,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,19088,Dean Henderson,https://media.api-sports.io/football/players/19088.png,90.0,1,G,7.5,False,False,0,0.0,2.0,28.0,20,0,0,0,0,0.0,,,,,,,,,,,,,1.0,,,,
1378976,Crystal Palace,52,126949,Chris Richards,https://media.api-sports.io/football/players/126949.png,90.0,26,D,7.5,False,False,0,0.0,,20.0,18,0,0,0,0,,2.0,1.0,5.0,5.0,,,,,2.0,1.0,,,,,,,
1378976,Crystal Palace,52,20995,Maxence Lacroix,https://media.api-sports.io/football/players/20995.png,90.0,5,D,7.5,False,False,0,0.0,,22.0,20,0,0,0,0,,3.0,2.0,10.0,6.0,,,,,3.0,,,2.0,,,,,
1378976,Crystal Palace,52,67971,Marc Guéhi,https://media.api-sports.io/football/players/67971.png,90.0,6,D,7,True,False,0,0.0,,20.0,16,0,0,0,0,,1.0,,5.0,3.0,,,1.0,,,,,1.0,1.0,,,,
1378976,Crystal Palace,52,13736,Daniel Muñoz,https://media.api-sports.io/football/players/13736.png,90.0,2,M,6.9,False,False,0,0.0,,19.0,12,1,0,0,0,,2.0,2.0,11.0,7.0,2.0,1.0,,2.0,,1.0,,2.0,,,,,
1378976,Crystal Palace,52,288102,Adam Wharton,https://media.api-sports.io/football/players/288102.png,90.0,20,M,6.9,False,False,0,0.0,,21.0,16,0,0,0,0,,,,11.0,3.0,2.0,2.0,4.0,,1.0,,,,2.0,,,,
1378976,Crystal Palace,52,18806,Will Hughes,https://media.api-sports.io/football/players/18806.png,70.0,19,M,7.3,False,False,0,0.0,,13.0,10,1,0,0,0,,,1.0,5.0,2.0,,,,2.0,2.0,,,1.0,,,,,
1378976,Crystal Palace,52,182201,Tyrick Mitchell,https://media.api-sports.io/football/players/182201.png,90.0,3,M,7.2,False,False,0,0.0,,29.0,16,0,0,0,0,,5.0,,10.0,6.0,,,3.0,,1.0,,,,,,,,
1378976,Crystal Palace,52,2218,Ismaïla Sarr,https://media.api-sports.io/football/players/2218.png,90.0,7,F,7,False,False,0,0.0,,15.0,12,0,0,0,0,,,,13.0,3.0,,,2.0,3.0,1.0,,,2.0,1.0,,,,
1378976,Crystal Palace,52,19586,Eberechi Eze,https://media.api-sports.io/football/players/19586.png,84.0,10,F,6.6,False,False,0,0.0,,21.0,16,0,0,0,0,,1.0,,9.0,4.0,3.0,2.0,,1.0,,3.0,2.0,2.0,,,,,
1378976,Crystal Palace,52,25927,Jean-Philippe Mateta,https://media.api-sports.io/football/players/25927.png,90.0,14,F,6.5,False,False,0,0.0,,14.0,10,1,0,0,0,,1.0,1.0,15.0,5.0,,,2.0,1.0,,2.0,2.0,1.0,,,,,
1378976,Crystal Palace,52,2490,Jefferson Lerma,https://media.api-sports.io/football/players/2490.png,21.0,8,M,6.6,False,True,0,0.0,,4.0,2,0,0,0,0,,,,4.0,2.0,,,,1.0,,,,1.0,,,,,
1378976,Crystal Palace,52,286458,Justin Devenny,https://media.api-sports.io/football/players/286458.png,13.0,55,M,6.6,False,True,0,0.0,,,,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,,,,,
1378976,Crystal Palace,52,22157,Walter Benítez,https://media.api-sports.io/football/players/22157.png,,44,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,18862,Nathaniel Clyne,https://media.api-sports.io/football/players/18862.png,,17,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,26303,Borna Sosa,https://media.api-sports.io/football/players/26303.png,,24,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,380703,Rio Cardines,https://media.api-sports.io/football/players/380703.png,,59,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,402640,Romain Esse,https://media.api-sports.io/football/players/402640.png,,21,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,284449,Jesurun Rak-Sakyi,https://media.api-sports.io/football/players/284449.png,,49,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378976,Crystal Palace,52,1135,Odsonne Édouard,https://media.api-sports.io/football/players/1135.png,,22,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,2919,Matz Sels,https://media.api-sports.io/football/players/2919.png,90.0,26,G,6.7,False,False,1,0.0,2.0,24.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,2771,Ola Aina,https://media.api-sports.io/football/players/2771.png,90.0,34,D,7.3,False,False,0,0.0,,32.0,29,0,0,0,0,,3.0,2.0,15.0,8.0,2.0,1.0,,1.0,,,,2.0,1.0,,,,
1378972,Nottingham Forest,65,2817,Nikola Milenković,https://media.api-sports.io/football/players/2817.png,90.0,31,D,6.6,False,False,0,0.0,,25.0,19,0,0,0,0,,1.0,2.0,5.0,3.0,,,,,1.0,,,,,,,,
1378972,Nottingham Forest,65,363695,Murillo,https://media.api-sports.io/football/players/363695.png,90.0,5,D,7.2,False,False,0,0.0,,47.0,38,0,0,0,0,,,1.0,6.0,5.0,1.0,1.0,,2.0,,,,,,,,,
1378972,Nottingham Forest,65,138780,Neco Williams,https://media.api-sports.io/football/players/138780.png,90.0,3,D,6.6,False,False,0,0.0,,38.0,33,1,0,0,0,,2.0,2.0,9.0,4.0,,,,2.0,1.0,,,2.0,2.0,,,,
1378972,Nottingham Forest,65,22149,Ibrahim Sangaré,https://media.api-sports.io/football/players/22149.png,90.0,6,M,6.3,False,False,0,0.0,,43.0,36,0,0,0,0,,1.0,,6.0,5.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0
1378972,Nottingham Forest,65,138908,Elliot Anderson,https://media.api-sports.io/football/players/138908.png,90.0,8,M,7.3,False,False,0,1.0,,73.0,64,0,0,0,0,,2.0,1.0,13.0,6.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,,1.0,,
1378972,Nottingham Forest,65,48648,Dan Ndoye,https://media.api-sports.io/football/players/48648.png,79.0,14,M,7.5,False,False,0,0.0,,10.0,6,0,0,0,0,,,,5.0,1.0,,,2.0,1.0,,1.0,1.0,,,1.0,,,
1378972,Nottingham Forest,65,18746,Morgan Gibbs-White,https://media.api-sports.io/football/players/18746.png,84.0,10,M,6.9,True,False,0,1.0,,54.0,43,0,0,0,0,,1.0,,9.0,6.0,3.0,2.0,,2.0,1.0,2.0,,1.0,3.0,,,,
1378972,Nottingham Forest,65,2298,Callum Hudson-Odoi,https://media.api-sports.io/football/players/2298.png,90.0,7,M,7.2,False,False,0,0.0,,36.0,34,0,0,0,0,,,,8.0,4.0,4.0,2.0,,2.0,,1.0,1.0,,2.0,,,,
1378972,Nottingham Forest,65,18931,Chris Wood,https://media.api-sports.io/football/players/18931.png,79.0,11,F,9.3,False,False,0,0.0,,12.0,9,0,0,0,0,,,,6.0,2.0,1.0,1.0,1.0,,,2.0,2.0,,,2.0,1.0,,
1378972,Nottingham Forest,65,9366,Igor Jesus,https://media.api-sports.io/football/players/9366.png,12.0,19,F,6.3,False,True,0,0.0,,3.0,2,0,0,0,0,,,,2.0,1.0,,,,,,,,1.0,,,,,
1378972,Nottingham Forest,65,141901,Jota Silva,https://media.api-sports.io/football/players/141901.png,12.0,20,F,6.7,False,True,0,0.0,,2.0,2,0,0,0,0,,2.0,,4.0,3.0,,,,1.0,,,,,,,,,
1378972,Nottingham Forest,65,19305,Ryan Yates,https://media.api-sports.io/football/players/19305.png,12.0,22,M,7,False,True,0,0.0,,5.0,5,0,0,0,0,,,1.0,5.0,4.0,1.0,1.0,,1.0,,,,,,,,,
1378972,Nottingham Forest,65,18933,Angus Gunn,https://media.api-sports.io/football/players/18933.png,,18,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,67943,Morato,https://media.api-sports.io/football/players/67943.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,329357,Zach Abbott,https://media.api-sports.io/football/players/329357.png,,44,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,362711,Jair,https://media.api-sports.io/football/players/362711.png,,23,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,18739,Willy Boly,https://media.api-sports.io/football/players/18739.png,,30,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Nottingham Forest,65,8598,Taiwo Awoniyi,https://media.api-sports.io/football/players/8598.png,,9,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Brentford,55,281,Caoimhin Kelleher,https://media.api-sports.io/football/players/281.png,90.0,1,G,6.2,False,False,3,0.0,2.0,28.0,14,0,0,0,0,0.0,,,1.0,,,,1.0,,,,,,,,,,
1378972,Brentford,55,342022,Michael Kayode,https://media.api-sports.io/football/players/342022.png,90.0,33,D,6.5,False,False,0,0.0,,36.0,29,0,0,0,0,,2.0,1.0,5.0,4.0,2.0,2.0,,,,,,1.0,2.0,,,,
1378972,Brentford,55,19495,Nathan Collins,https://media.api-sports.io/football/players/19495.png,90.0,22,D,5.9,True,False,0,0.0,,46.0,43,1,0,0,0,,,1.0,4.0,2.0,,,,1.0,,,,1.0,,,,,
1378972,Brentford,55,36922,Sepp van den Berg,https://media.api-sports.io/football/players/36922.png,90.0,4,D,6.2,False,False,0,0.0,,63.0,56,0,0,0,0,,2.0,1.0,9.0,6.0,,,1.0,,2.0,1.0,1.0,,,,,,
1378972,Brentford,55,19346,Rico Henry,https://media.api-sports.io/football/players/19346.png,88.0,3,D,5.6,False,False,0,0.0,,27.0,15,0,0,0,0,,1.0,1.0,6.0,4.0,3.0,3.0,,,,,,,1.0,,,,
1378972,Brentford,55,263538,Yehor Yarmolyuk,https://media.api-sports.io/football/players/263538.png,90.0,18,M,6,False,False,0,0.0,,30.0,23,0,0,0,0,,,,7.0,1.0,,,1.0,,,1.0,1.0,3.0,1.0,,,,
1378972,Brentford,55,47438,Mathias Jensen,https://media.api-sports.io/football/players/47438.png,69.0,8,M,6.3,False,False,0,0.0,,23.0,19,0,0,0,0,,2.0,,4.0,3.0,,,1.0,,,1.0,,,2.0,,,,
1378972,Brentford,55,106725,Keane Lewis-Potter,https://media.api-sports.io/football/players/106725.png,69.0,23,M,6.5,False,False,0,0.0,,12.0,8,0,0,0,0,,2.0,,7.0,3.0,2.0,,1.0,1.0,,2.0,,1.0,,,,,
1378972,Brentford,55,319517,Antoni Milambo,https://media.api-sports.io/football/players/319517.png,45.0,17,M,6.6,False,False,0,0.0,,11.0,8,0,0,0,0,,2.0,,4.0,4.0,,,,,,,,,,,,,
1378972,Brentford,55,153066,Fabio Carvalho,https://media.api-sports.io/football/players/153066.png,90.0,14,M,6.3,False,False,0,0.0,,12.0,11,0,0,0,0,,3.0,,9.0,3.0,2.0,,,,,1.0,,,,,,,
1378972,Brentford,55,196156,Igor Thiago,https://media.api-sports.io/football/players/196156.png,90.0,9,F,6.9,False,False,0,0.0,,13.0,10,0,0,1,0,,1.0,,12.0,3.0,,,,,,1.0,1.0,3.0,1.0,1.0,,,
1378972,Brentford,55,178077,Kevin Schade,https://media.api-sports.io/football/players/178077.png,45.0,7,M,6.5,False,True,0,0.0,,8.0,6,0,0,0,0,,2.0,1.0,13.0,4.0,1.0,,2.0,1.0,,,,2.0,,,,,
1378972,Brentford,55,292,Jordan Henderson,https://media.api-sports.io/football/players/292.png,22.0,6,M,6.5,False,True,0,0.0,,15.0,11,0,0,0,0,,,,2.0,,1.0,,,,,,,1.0,,,,,
1378972,Brentford,55,15799,Frank Onyeka,https://media.api-sports.io/football/players/15799.png,22.0,15,M,6.2,False,True,0,0.0,,6.0,4,0,0,0,0,,,,4.0,,1.0,,1.0,,,,,2.0,,,,,
1378972,Brentford,55,44871,Aaron Hickey,https://media.api-sports.io/football/players/44871.png,8.0,2,D,6.9,False,True,0,0.0,,,,1,0,0,0,,1.0,,6.0,4.0,,,1.0,2.0,,,,1.0,,,,,
1378972,Brentford,55,61742,Hákon Rafn Valdimarsson,https://media.api-sports.io/football/players/61742.png,,12,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Brentford,55,430827,Benjamin Arthur,https://media.api-sports.io/football/players/430827.png,,43,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Brentford,55,15745,Mads Roerslev,https://media.api-sports.io/football/players/15745.png,,30,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Brentford,55,1119,Kristoffer Ajer,https://media.api-sports.io/football/players/1119.png,,20,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378972,Brentford,55,180308,Myles Peart-Harris,https://media.api-sports.io/football/players/180308.png,,25,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Manchester United,33,50132,Altay Bayındır,https://media.api-sports.io/football/players/50132.png,90.0,1,G,6.5,False,False,1,0.0,2.0,45.0,35,0,0,0,0,0.0,,,2.0,2.0,,,,2.0,,,,,,,,,
1378977,Manchester United,33,342970,Leny Yoro,https://media.api-sports.io/football/players/342970.png,90.0,15,D,7,False,False,0,0.0,,64.0,58,0,0,0,0,,1.0,4.0,10.0,6.0,,,1.0,,,,,1.0,,,,,
1378977,Manchester United,33,532,Matthijs de Ligt,https://media.api-sports.io/football/players/532.png,90.0,4,D,7.5,False,False,0,0.0,,57.0,49,0,0,0,0,,2.0,,15.0,9.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,
1378977,Manchester United,33,891,Luke Shaw,https://media.api-sports.io/football/players/891.png,80.0,23,D,6.9,False,False,0,0.0,,57.0,44,0,0,0,0,,3.0,,8.0,6.0,,,1.0,,,,,1.0,1.0,,,,
1378977,Manchester United,33,886,Diogo Dalot,https://media.api-sports.io/football/players/886.png,55.0,2,M,6.9,False,False,0,0.0,,15.0,14,0,0,0,0,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,
1378977,Manchester United,33,747,Casemiro,https://media.api-sports.io/football/players/747.png,65.0,18,M,7.2,False,False,0,0.0,,33.0,25,0,0,0,0,,3.0,,7.0,6.0,,,1.0,2.0,,,,,1.0,,,,
1378977,Manchester United,33,1485,Bruno Fernandes,https://media.api-sports.io/football/players/1485.png,90.0,8,M,7.9,True,False,0,0.0,,55.0,46,0,0,0,0,,3.0,,14.0,7.0,2.0,1.0,4.0,2.0,,,,1.0,5.0,,,,
1378977,Manchester United,33,382452,Patrick Dorgu,https://media.api-sports.io/football/players/382452.png,90.0,13,M,6.9,False,False,0,0.0,,28.0,22,1,0,0,0,,4.0,,18.0,11.0,2.0,1.0,,4.0,1.0,2.0,,1.0,,,,,
1378977,Manchester United,33,20589,Bryan Mbeumo,https://media.api-sports.io/football/players/20589.png,90.0,19,F,6.9,False,False,0,0.0,,30.0,24,0,0,0,0,,,,9.0,4.0,1.0,1.0,,3.0,,3.0,2.0,1.0,1.0,,,,
1378977,Manchester United,33,19220,Mason Mount,https://media.api-sports.io/football/players/19220.png,65.0,7,F,6.9,False,False,0,0.0,,26.0,20,0,0,0,0,,1.0,,4.0,2.0,,,,,,,,,2.0,,,,
1378977,Manchester United,33,1165,Matheus Cunha,https://media.api-sports.io/football/players/1165.png,90.0,10,F,7,False,False,0,0.0,,16.0,14,0,0,0,0,,1.0,,20.0,8.0,6.0,4.0,1.0,3.0,,3.0,3.0,,1.0,,,,
1378977,Manchester United,33,157997,Amad Diallo,https://media.api-sports.io/football/players/157997.png,36.0,16,F,7.3,False,True,0,0.0,,19.0,16,0,0,0,0,,3.0,,7.0,7.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,,,
1378977,Manchester United,33,51494,Manuel Ugarte,https://media.api-sports.io/football/players/51494.png,26.0,25,M,6.3,False,True,0,0.0,,19.0,17,0,0,0,0,,,,3.0,,,,,,,1.0,,2.0,1.0,,,,
1378977,Manchester United,33,115589,Benjamin Šeško,https://media.api-sports.io/football/players/115589.png,26.0,30,F,6.2,False,True,0,0.0,,4.0,4,0,0,0,0,,,,3.0,1.0,,,,,,2.0,,1.0,2.0,,,,
1378977,Manchester United,33,2935,Harry Maguire,https://media.api-sports.io/football/players/2935.png,11.0,5,D,6.5,False,True,0,0.0,,7.0,5,0,0,0,0,,,,2.0,,,,,,,,,1.0,,,,,
1378977,Manchester United,33,2931,Tom Heaton,https://media.api-sports.io/football/players/2931.png,,22,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Manchester United,33,328101,Tyler Fredricson,https://media.api-sports.io/football/players/328101.png,,33,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Manchester United,33,402329,Ayden Heaven,https://media.api-sports.io/football/players/402329.png,,26,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Manchester United,33,284322,Kobbie Mainoo,https://media.api-sports.io/football/players/284322.png,,37,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Manchester United,33,70100,Joshua Zirkzee,https://media.api-sports.io/football/players/70100.png,,11,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1378977,Arsenal,42,19465,David Raya,https://media.api-sports.io/football/players/19465.png,90.0,1,G,8.2,False,False,0,0.0,7.0,28.0,13,1,0,0,0,0.0,,,1.0,1.0,,,,,,,,,,,,,
1378977,Arsenal,42,19959,Ben White,https://media.api-sports.io/football/players/19959.png,71.0,4,D,7.3,False,False,0,0.0,,21.0,17,0,0,0,0,,2.0,1.0,9.0,5.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,
1378977,Arsenal,42,22090,William Saliba,https://media.api-sports.io/football/players/22090.png,90.0,2,D,7.3,False,False,0,0.0,,26.0,22,0,0,0,0,,4.0,1.0,13.0,8.0,1.0,1.0,1.0,,2.0,,,2.0,,,,,
1378977,Arsenal,42,22224,Gabriel Magalhães,https://media.api-sports.io/football/players/22224.png,90.0,6,D,7,False,False,0,0.0,,27.0,19,0,0,0,0,,1.0,,11.0,6.0,1.0,,1.0,2.0,3.0,,,1.0,,,,,
1378977,Arsenal,42,157052,Riccardo Calafiori,https://media.api-sports.io/football/players/157052.png,72.0,33,D,8.2,False,False,0,0.0,,21.0,19,1,0,0,0,,1.0,,6.0,3.0,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,
1378977,Arsenal,42,37127,Martin Ødegaard,https://media.api-sports.io/football/players/37127.png,90.0,8,M,7.7,True,False,0,0.0,,44.0,31,0,0,0,0,,1.0,1.0,8.0,5.0,5.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,,,
1378977,Arsenal,42,47315,Martín Zubimendi,https://media.api-sports.io/football/players/47315.png,90.0,36,M,7.3,False,False,0,0.0,,45.0,39,0,0,0,0,,3.0,1.0,8.0,4.0,,,1.0,,1.0,,,2.0,,,,,
1378977,Arsenal,42,2937,Declan Rice,https://media.api-sports.io/football/players/2937.png,83.0,41,M,6.3,False,False,0,0.0,,25.0,20,0,0,0,0,,,,3.0,,,,,,1.0,1.0,,1.0,,,,,
1378977,Arsenal,42,1460,Bukayo Saka,https://media.api-sports.io/football/players/1460.png,90.0,7,F,6.3,False,False,0,0.0,,16.0,15,0,0,0,0,,3.0,,17.0,6.0,8.0,3.0,1.0,,,,,,1.0,,,,
1378977,Arsenal,42,18979,Viktor Gyökeres,https://media.api-sports.io/football/players/18979.png,60.0,14,F,6,False,False,0,0.0,,9.0,4,0,0,0,0,,,,13.0,3.0,1.0,,,2.0,,,,3.0,,,1.0,,
1378977,Arsenal,42,127769,Gabriel Martinelli,https://media.api-sports.io/football/players/127769.png,60.0,11,F,6.3,False,False,0,0.0,,5.0,3,0,0,0,0,,1.0,,4.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,
1378977,Arsenal,42,136723,Noni Madueke,https://media.api-sports.io/football/players/136723.png,31.0,20,F,6.5,False,True,0,0.0,,8.0,7,0,0,0,0,,,,6.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,
