fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,passes_key,fouls_committed,shots_total,shots_on,dribbles_past,tackles_blocks,goals_total,offsides,penalty_won,goals_saves,penalty_commited
1299128,AZ Alkmaar,201,340711,Rome Jayden Owusu-Oduro,https://media.api-sports.io/football/players/340711.png,90.0,1,G,6.3,False,False,2,0.0,20.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,199793,Seiya Maikuma,https://media.api-sports.io/football/players/199793.png,90.0,16,D,7.3,False,False,0,0.0,35.0,29,0,0,0,0,,1.0,1.0,8.0,8.0,2.0,2.0,2.0,,,,,,,,,,,
1299128,AZ Alkmaar,201,338839,Wouter Goes,https://media.api-sports.io/football/players/338839.png,90.0,3,D,6.9,False,False,0,0.0,108.0,99,0,0,0,0,,,1.0,4.0,3.0,,,3.0,1.0,1.0,,,,,,,,,
1299128,AZ Alkmaar,201,162594,Alexandre Penetra,https://media.api-sports.io/football/players/162594.png,90.0,5,D,6.9,False,False,0,0.0,112.0,101,0,0,0,0,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,
1299128,AZ Alkmaar,201,265782,David Möller Wolfe,https://media.api-sports.io/football/players/265782.png,90.0,18,D,7,False,False,0,0.0,45.0,36,0,0,0,0,,4.0,1.0,9.0,5.0,1.0,,1.0,,1.0,,,,,,,,,
1299128,AZ Alkmaar,201,38820,Peer Koopmeiners,https://media.api-sports.io/football/players/38820.png,84.0,6,M,6.7,False,False,0,0.0,53.0,42,0,0,0,0,,,2.0,6.0,,1.0,,,2.0,,,,,,,,,,
1299128,AZ Alkmaar,201,37154,Jordy Clasie,https://media.api-sports.io/football/players/37154.png,90.0,8,M,7.2,True,False,0,0.0,73.0,64,0,0,0,0,,1.0,1.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,
1299128,AZ Alkmaar,201,15920,Ibrahim Sadiq,https://media.api-sports.io/football/players/15920.png,57.0,11,M,6.5,False,False,0,0.0,17.0,15,0,0,0,0,,,,5.0,3.0,,,3.0,,2.0,,,,,,,,,
1299128,AZ Alkmaar,201,37438,Sven Mijnans,https://media.api-sports.io/football/players/37438.png,84.0,10,M,6.9,False,False,0,0.0,46.0,34,1,0,0,0,,3.0,1.0,11.0,5.0,2.0,1.0,,1.0,1.0,,,3.0,1.0,,,,,
1299128,AZ Alkmaar,201,365018,Ruben van Bommel,https://media.api-sports.io/football/players/365018.png,89.0,7,M,8.7,False,False,0,0.0,43.0,32,0,0,0,0,,1.0,,11.0,4.0,5.0,2.0,,2.0,3.0,6.0,4.0,1.0,,2.0,,,,
1299128,AZ Alkmaar,201,149551,Troy Parrott,https://media.api-sports.io/football/players/149551.png,90.0,9,F,8.2,False,False,0,0.0,17.0,13,0,0,1,0,,,,5.0,4.0,,,4.0,3.0,,4.0,3.0,,,1.0,2.0,,,
1299128,AZ Alkmaar,201,354533,Jayden Addai,https://media.api-sports.io/football/players/354533.png,33.0,17,F,6.9,False,True,0,0.0,12.0,7,0,0,0,0,,,,7.0,2.0,2.0,,2.0,,1.0,,,,,,,1.0,,
1299128,AZ Alkmaar,201,161956,Kristijan Belić,https://media.api-sports.io/football/players/161956.png,11.0,14,M,6.3,False,True,0,0.0,2.0,2,1,0,0,0,,,,3.0,,,,,,2.0,,,,,,,,,
1299128,AZ Alkmaar,201,272695,Zico Buurmeester,https://media.api-sports.io/football/players/272695.png,11.0,28,M,6.9,False,True,0,0.0,3.0,2,0,0,0,0,,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,
1299128,AZ Alkmaar,201,342954,Mexx Meerdink,https://media.api-sports.io/football/players/342954.png,1.0,35,F,,False,True,0,0.0,2.0,2,0,0,0,0,,,,,,,,,,,1.0,1.0,,,,,,,
1299128,AZ Alkmaar,201,37602,Hobie Verhulst,https://media.api-sports.io/football/players/37602.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,224,Jeroen Zoet,https://media.api-sports.io/football/players/224.png,,41,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,312838,Maxim Dekker,https://media.api-sports.io/football/players/312838.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,179839,Denso Kasius,https://media.api-sports.io/football/players/179839.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,93064,Mees de Wit,https://media.api-sports.io/football/players/93064.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,312840,Ernest Poku,https://media.api-sports.io/football/players/312840.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,266200,Mayckel Lahdo,https://media.api-sports.io/football/players/266200.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,AZ Alkmaar,201,312837,Lequincio Zeefuik,https://media.api-sports.io/football/players/312837.png,,25,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,48182,Isak Pettersson,https://media.api-sports.io/football/players/48182.png,90.0,31,G,6.3,False,False,3,0.0,35.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,5.0,
1299128,IF Elfsborg,372,53649,Sebastian Holmén,https://media.api-sports.io/football/players/53649.png,86.0,8,D,6.5,True,False,0,0.0,36.0,28,0,1,0,0,,1.0,2.0,7.0,6.0,2.0,2.0,,,1.0,,,,,,,,,
1299128,IF Elfsborg,372,293905,Buhari Ibrahim,https://media.api-sports.io/football/players/293905.png,88.0,29,D,6,False,False,0,0.0,25.0,17,0,0,0,0,,,,4.0,1.0,1.0,,,,2.0,,,,,,,,,
1299128,IF Elfsborg,372,363792,Terry Yegbe,https://media.api-sports.io/football/players/363792.png,90.0,2,D,7.5,False,False,0,0.0,41.0,30,0,0,0,0,,1.0,4.0,2.0,1.0,,,,,,,,,3.0,,,,,
1299128,IF Elfsborg,372,15891,Simon Hedlund,https://media.api-sports.io/football/players/15891.png,90.0,15,M,8.2,False,False,0,1.0,23.0,13,0,0,0,0,,2.0,3.0,5.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,
1299128,IF Elfsborg,372,350850,Besfort Zeneli,https://media.api-sports.io/football/players/350850.png,90.0,27,M,6.3,False,False,0,0.0,34.0,26,0,0,0,0,,,3.0,10.0,4.0,3.0,1.0,3.0,,,,,1.0,,,,,,
1299128,IF Elfsborg,372,345322,Timothy Ouma,https://media.api-sports.io/football/players/345322.png,78.0,16,M,7.9,False,False,0,1.0,27.0,14,1,0,0,0,,4.0,4.0,13.0,7.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,,,,
1299128,IF Elfsborg,372,593,Niklas Hult,https://media.api-sports.io/football/players/593.png,88.0,23,M,6.5,False,False,0,0.0,30.0,21,0,0,0,0,,1.0,,4.0,1.0,,,,,2.0,,,,,,1.0,,,
1299128,IF Elfsborg,372,22019,Arbër Zeneli,https://media.api-sports.io/football/players/22019.png,55.0,9,F,6.7,False,False,0,0.0,4.0,3,0,0,0,0,,1.0,,4.0,2.0,,,1.0,,1.0,,,,,,1.0,,,
1299128,IF Elfsborg,372,16031,Michael Baidoo,https://media.api-sports.io/football/players/16031.png,78.0,10,F,6.5,False,False,0,0.0,15.0,15,0,0,0,0,,,,3.0,,,,,,1.0,,,1.0,,,,,,
1299128,IF Elfsborg,372,229112,Ahmed Qasem,https://media.api-sports.io/football/players/229112.png,90.0,18,F,6.2,False,False,0,0.0,13.0,10,0,0,0,0,,1.0,2.0,15.0,7.0,2.0,1.0,3.0,,3.0,,,,,,1.0,,,1.0
1299128,IF Elfsborg,372,425846,Jalal Abdullai,https://media.api-sports.io/football/players/425846.png,35.0,14,F,6.2,False,True,0,0.0,2.0,,1,0,0,0,,,,5.0,1.0,2.0,,1.0,,2.0,,,,,,,,,
1299128,IF Elfsborg,372,21492,Johan Larsson,https://media.api-sports.io/football/players/21492.png,12.0,13,D,6.7,False,True,0,0.0,10.0,8,0,0,0,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,
1299128,IF Elfsborg,372,48076,Per Frick,https://media.api-sports.io/football/players/48076.png,12.0,17,F,6.3,False,True,0,0.0,2.0,1,0,0,0,0,,,,1.0,,,,,,1.0,,,,,,,,,
1299128,IF Elfsborg,372,48063,Rami Kaib,https://media.api-sports.io/football/players/48063.png,2.0,19,D,,False,True,0,0.0,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,16100,Emil Holten,https://media.api-sports.io/football/players/16100.png,2.0,12,F,,False,True,0,0.0,2.0,1,0,0,0,0,,,,2.0,2.0,,,1.0,,,,,,,,,,,
1299128,IF Elfsborg,372,317724,Melker Uppenberg,https://media.api-sports.io/football/players/317724.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,15709,Marcus Bundgaard,https://media.api-sports.io/football/players/15709.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,48060,Gustav Henriksson,https://media.api-sports.io/football/players/48060.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,89723,Andri Baldursson,https://media.api-sports.io/football/players/89723.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,15863,Jens Jakob Thomasen,https://media.api-sports.io/football/players/15863.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,197625,Eggert Aron Guðmundsson,https://media.api-sports.io/football/players/197625.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299128,IF Elfsborg,372,338988,Gottfrid Rapp,https://media.api-sports.io/football/players/338988.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39055,Nikita Haikin,https://media.api-sports.io/football/players/39055.png,90.0,12,G,8,False,False,2,0.0,42.0,23,0,0,0,0,0.0,,,2.0,2.0,,,1.0,,,,,,,,,,7.0,
1299129,Bodo/Glimt,327,351483,Fredrik Sjøvold,https://media.api-sports.io/football/players/351483.png,90.0,20,D,6.9,False,False,0,0.0,35.0,29,0,0,0,0,,1.0,2.0,8.0,5.0,3.0,2.0,,,1.0,,,1.0,,,,,,
1299129,Bodo/Glimt,327,449592,Villads Nielsen,https://media.api-sports.io/football/players/449592.png,90.0,2,D,6.6,False,False,0,0.0,34.0,31,0,0,0,0,,1.0,,4.0,4.0,1.0,1.0,,,,,,,2.0,,,,,
1299129,Bodo/Glimt,327,39083,Odin Luras Bjørtuft,https://media.api-sports.io/football/players/39083.png,90.0,4,D,6.9,False,False,0,0.0,50.0,49,0,0,0,0,,1.0,1.0,7.0,3.0,,,,,,,,,1.0,,,,,
1299129,Bodo/Glimt,327,39058,Fredrik André Bjørkan,https://media.api-sports.io/football/players/39058.png,90.0,15,D,6.7,False,False,0,0.0,29.0,24,0,0,0,0,,,2.0,9.0,5.0,5.0,3.0,2.0,,1.0,,,,1.0,,,,,
1299129,Bodo/Glimt,327,39065,Håkon Evjen,https://media.api-sports.io/football/players/39065.png,83.0,26,M,7.2,False,False,0,0.0,27.0,22,0,0,0,0,,5.0,,9.0,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,
1299129,Bodo/Glimt,327,39064,Patrick Berg,https://media.api-sports.io/football/players/39064.png,90.0,7,M,7.3,False,False,0,0.0,43.0,41,1,0,0,0,,3.0,4.0,7.0,3.0,2.0,,,1.0,2.0,2.0,1.0,,,,,,,
1299129,Bodo/Glimt,327,39069,Ulrik Saltnes,https://media.api-sports.io/football/players/39069.png,89.0,14,M,7.5,True,False,0,1.0,27.0,22,0,0,0,0,,3.0,3.0,15.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,
1299129,Bodo/Glimt,327,57153,Isak Dybvik Määttä,https://media.api-sports.io/football/players/57153.png,51.0,25,F,5.6,False,False,0,0.0,9.0,8,2,1,0,0,,,,5.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,,,
1299129,Bodo/Glimt,327,15704,Kasper Høgh,https://media.api-sports.io/football/players/15704.png,79.0,9,F,8.5,False,False,0,1.0,19.0,13,0,0,0,0,,,,12.0,9.0,3.0,2.0,,1.0,,2.0,1.0,,,1.0,,,,
1299129,Bodo/Glimt,327,39073,Jens Petter Hauge,https://media.api-sports.io/football/players/39073.png,89.0,23,F,9.6,False,False,0,1.0,28.0,22,0,0,0,0,,2.0,,12.0,7.0,5.0,3.0,2.0,5.0,,3.0,2.0,3.0,,2.0,,,,
1299129,Bodo/Glimt,327,39080,Philip Zinckernagel,https://media.api-sports.io/football/players/39080.png,11.0,77,M,6.2,False,True,0,0.0,3.0,2,0,0,0,0,,,,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,
1299129,Bodo/Glimt,327,57159,Sondre Fet,https://media.api-sports.io/football/players/57159.png,14.0,19,M,6.5,False,True,0,0.0,4.0,4,0,0,0,0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
1299129,Bodo/Glimt,327,39368,Runar Espejord,https://media.api-sports.io/football/players/39368.png,1.0,11,F,,False,True,0,0.0,3.0,1,0,0,0,0,,,,2.0,2.0,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39360,August Mikkelsen,https://media.api-sports.io/football/players/39360.png,1.0,94,F,,False,True,0,0.0,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39178,Julian Faye Lund,https://media.api-sports.io/football/players/39178.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39061,Brede Moe,https://media.api-sports.io/football/players/39061.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,16061,Adam Sørensen,https://media.api-sports.io/football/players/16061.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,262598,Sondre Auklend,https://media.api-sports.io/football/players/262598.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,61243,Michal Tomič,https://media.api-sports.io/football/players/61243.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39099,Andreas Helmersen,https://media.api-sports.io/football/players/39099.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,39169,Sondre Sörli,https://media.api-sports.io/football/players/39169.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,Bodo/Glimt,327,131309,Nino Žugelj,https://media.api-sports.io/football/players/131309.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,369,Diogo Costa,https://media.api-sports.io/football/players/369.png,90.0,99,G,7,True,False,3,0.0,34.0,29,0,0,0,0,0.0,,,,,,,,,,,,,,,,,4.0,
1299129,FC Porto,212,41734,João Mário,https://media.api-sports.io/football/players/41734.png,90.0,23,D,7.5,False,False,0,0.0,66.0,56,0,0,0,0,,4.0,,13.0,7.0,4.0,3.0,,2.0,2.0,1.0,,1.0,,,,,,
1299129,FC Porto,212,41964,Zé Pedro,https://media.api-sports.io/football/players/41964.png,90.0,97,D,6.3,False,False,0,0.0,76.0,67,1,0,0,0,,1.0,,15.0,5.0,,,,,1.0,2.0,,3.0,1.0,,,,,
1299129,FC Porto,212,37,Nehuén Pérez,https://media.api-sports.io/football/players/37.png,90.0,24,D,6.7,False,False,0,0.0,67.0,66,0,0,0,0,,2.0,2.0,5.0,3.0,1.0,1.0,,,,,,,,,,,,
1299129,FC Porto,212,41966,Francisco Moura,https://media.api-sports.io/football/players/41966.png,80.0,74,D,7.5,False,False,0,1.0,56.0,51,0,0,0,0,,,,5.0,2.0,2.0,2.0,,4.0,1.0,,,,,,,,,
1299129,FC Porto,212,25350,Marko Grujić,https://media.api-sports.io/football/players/25350.png,69.0,8,M,7,False,False,0,0.0,47.0,42,0,0,0,0,,2.0,1.0,4.0,3.0,,,,1.0,,,,1.0,,,,,,
1299129,FC Porto,212,35570,Stephen Eustaquio,https://media.api-sports.io/football/players/35570.png,61.0,6,M,7.3,False,False,0,0.0,34.0,33,0,0,0,0,,2.0,1.0,4.0,3.0,,,1.0,2.0,,,,1.0,,,,,,
1299129,FC Porto,212,128385,Gonçalo Borges,https://media.api-sports.io/football/players/128385.png,60.0,70,M,6.2,False,False,0,0.0,17.0,14,0,0,0,0,,,,5.0,1.0,2.0,,1.0,,,2.0,,1.0,,,,,,
1299129,FC Porto,212,161933,Nico González,https://media.api-sports.io/football/players/161933.png,90.0,16,M,7.3,False,False,0,0.0,65.0,60,1,0,0,0,,1.0,,15.0,6.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,
1299129,FC Porto,212,46828,Iván Jaime,https://media.api-sports.io/football/players/46828.png,69.0,17,M,6.3,False,False,0,0.0,30.0,28,0,0,0,0,,2.0,,14.0,6.0,3.0,1.0,2.0,2.0,,2.0,1.0,5.0,,,,,,
1299129,FC Porto,212,358628,Samuel Omorodion,https://media.api-sports.io/football/players/358628.png,90.0,9,F,7.2,False,False,0,0.0,22.0,16,0,0,0,0,,,1.0,5.0,,,,,3.0,1.0,4.0,2.0,,,1.0,,,,
1299129,FC Porto,212,10500,Pepê,https://media.api-sports.io/football/players/10500.png,30.0,11,F,7.2,False,True,0,0.0,11.0,8,0,0,0,0,,2.0,,4.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,
1299129,FC Porto,212,41197,Wenderson Galeno,https://media.api-sports.io/football/players/41197.png,29.0,13,F,7.2,False,True,0,0.0,33.0,28,0,0,0,0,,,,2.0,,,,,2.0,,3.0,1.0,,,,,,,
1299129,FC Porto,212,404097,Rodrigo Mora,https://media.api-sports.io/football/players/404097.png,21.0,86,M,6.9,False,True,0,0.0,12.0,10,0,0,0,0,,,,3.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,
1299129,FC Porto,212,388570,Deniz Gül,https://media.api-sports.io/football/players/388570.png,21.0,27,F,7.5,False,True,0,0.0,4.0,3,0,0,0,0,,,,2.0,2.0,,,2.0,,,2.0,2.0,,,1.0,,,,
1299129,FC Porto,212,130256,André Franco,https://media.api-sports.io/football/players/130256.png,10.0,20,M,7.2,False,True,0,0.0,8.0,8,0,0,0,0,,,,,,,,,3.0,,,,,,,,,,
1299129,FC Porto,212,41432,Cláudio Ramos,https://media.api-sports.io/football/players/41432.png,,14,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,1479,Tiago Djaló,https://media.api-sports.io/football/players/1479.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,970,Wendell,https://media.api-sports.io/football/players/970.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,336596,Martim Fernandes,https://media.api-sports.io/football/players/336596.png,,52,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,278375,Alan Varela,https://media.api-sports.io/football/players/278375.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,325830,Vasco Sousa,https://media.api-sports.io/football/players/325830.png,,15,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299129,FC Porto,212,19625,Danny Namaso,https://media.api-sports.io/football/players/19625.png,,19,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,526,André Onana,https://media.api-sports.io/football/players/526.png,90.0,24,G,6.9,False,False,1,0.0,24.0,22,0,0,0,0,0.0,,,,,,,,,,,,,,,,,2.0,
1299134,Manchester United,33,545,Noussair Mazraoui,https://media.api-sports.io/football/players/545.png,90.0,3,D,7.3,False,False,0,0.0,56.0,48,0,0,0,0,,4.0,2.0,7.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,,,
1299134,Manchester United,33,2935,Harry Maguire,https://media.api-sports.io/football/players/2935.png,90.0,5,D,7.7,False,False,0,0.0,61.0,52,0,0,0,0,,1.0,1.0,9.0,7.0,,,,,1.0,3.0,2.0,,1.0,,,,,
1299134,Manchester United,33,2467,Lisandro Martínez,https://media.api-sports.io/football/players/2467.png,90.0,6,D,7.3,False,False,0,0.0,73.0,65,1,0,0,0,,,1.0,6.0,4.0,3.0,3.0,,,1.0,,,,,,,,,
1299134,Manchester United,33,886,Diogo Dalot,https://media.api-sports.io/football/players/886.png,90.0,20,D,6.9,False,False,0,0.0,52.0,47,0,0,0,0,,1.0,1.0,11.0,5.0,4.0,1.0,1.0,3.0,,1.0,,,,,,,,
1299134,Manchester United,33,51494,Manuel Ugarte,https://media.api-sports.io/football/players/51494.png,90.0,25,M,7.3,False,False,0,0.0,73.0,59,0,0,0,0,,4.0,2.0,10.0,6.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,
1299134,Manchester United,33,174,Christian Eriksen,https://media.api-sports.io/football/players/174.png,79.0,14,M,7.3,False,False,0,0.0,46.0,43,0,0,0,0,,1.0,1.0,3.0,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,,,,
1299134,Manchester United,33,157997,Amad Diallo,https://media.api-sports.io/football/players/157997.png,67.0,16,M,6.9,False,False,0,0.0,22.0,21,0,0,0,0,,3.0,,10.0,5.0,4.0,1.0,1.0,1.0,,,,1.0,,,,,,
1299134,Manchester United,33,1485,Bruno Fernandes,https://media.api-sports.io/football/players/1485.png,90.0,8,M,7.2,True,False,0,0.0,52.0,39,0,0,0,0,,1.0,1.0,13.0,7.0,5.0,2.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,
1299134,Manchester United,33,909,Marcus Rashford,https://media.api-sports.io/football/players/909.png,79.0,10,M,7.9,False,False,0,0.0,32.0,25,0,0,0,0,,1.0,1.0,7.0,7.0,5.0,5.0,,2.0,,,,,,,1.0,,,
1299134,Manchester United,33,70100,Joshua Zirkzee,https://media.api-sports.io/football/players/70100.png,79.0,11,F,7.2,False,False,0,0.0,15.0,14,0,0,0,0,,,,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,
1299134,Manchester United,33,284324,Alejandro Garnacho,https://media.api-sports.io/football/players/284324.png,23.0,17,F,6.7,False,True,0,0.0,14.0,12,0,0,0,0,,,,5.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,
1299134,Manchester United,33,19220,Mason Mount,https://media.api-sports.io/football/players/19220.png,11.0,7,M,6.6,False,True,0,0.0,9.0,9,0,0,0,0,,,,,,,,,1.0,,,,,,,,,,
1299134,Manchester United,33,284322,Kobbie Mainoo,https://media.api-sports.io/football/players/284322.png,11.0,37,M,6.9,False,True,0,0.0,7.0,6,0,0,0,0,,,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
1299134,Manchester United,33,288006,Rasmus Højlund,https://media.api-sports.io/football/players/288006.png,11.0,9,F,6.7,False,True,0,0.0,3.0,2,0,0,0,0,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,
1299134,Manchester United,33,50132,Altay Bayındır,https://media.api-sports.io/football/players/50132.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,2931,Tom Heaton,https://media.api-sports.io/football/players/2931.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,18772,Jonny Evans,https://media.api-sports.io/football/players/18772.png,,35,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,532,Matthijs de Ligt,https://media.api-sports.io/football/players/532.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,284400,Toby Collyer,https://media.api-sports.io/football/players/284400.png,,43,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,747,Casemiro,https://media.api-sports.io/football/players/747.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Manchester United,33,9971,Antony,https://media.api-sports.io/football/players/9971.png,,21,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1299134,Twente,415,37765,Lars Unnerstall,https://media.api-sports.io/football/players/37765.png,90.0,1,G,7.3,False,False,1,0.0,39.0,21,0,0,0,0,0.0,,,,,,,,,,,,,,,,,5.0,
1299134,Twente,415,37370,Bart van Rooij,https://media.api-sports.io/football/players/37370.png,90.0,28,D,7.7,False,False,0,0.0,40.0,34,0,0,0,0,,4.0,,11.0,8.0,3.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,
1299134,Twente,415,272723,Mees Hilgers,https://media.api-sports.io/football/players/272723.png,90.0,2,D,7.2,False,False,0,0.0,49.0,45,0,0,0,0,,3.0,2.0,8.0,4.0,,,,,1.0,1.0,,1.0,2.0,,,,,
1299134,Twente,415,291994,Max Bruns,https://media.api-sports.io/football/players/291994.png,90.0,38,D,6.3,False,False,0,0.0,55.0,53,1,0,0,0,,,,3.0,,,,,,1.0,,,,1.0,,,,,
1299134,Twente,415,162451,Anass Salah-Eddine,https://media.api-sports.io/football/players/162451.png,90.0,34,D,6.7,False,False,0,0.0,35.0,27,0,0,0,0,,4.0,1.0,10.0,4.0,,,,,,,,1.0,,,,,,
1299134,Twente,415,161883,Youri Regeer,https://media.api-sports.io/football/players/161883.png,83.0,8,M,6.6,False,False,0,0.0,45.0,36,0,0,0,0,,1.0,4.0,7.0,3.0,2.0,,1.0,,,,,1.0,,,,,,
1299134,Twente,415,36982,Michel Vlap,https://media.api-sports.io/football/players/36982.png,61.0,18,M,6.6,False,False,0,0.0,45.0,41,0,0,0,0,,,,5.0,,,,,1.0,,,,1.0,2.0,,,,,
1299134,Twente,415,48390,Ricky van Wolfswinkel,https://media.api-sports.io/football/players/48390.png,90.0,9,M,6.2,True,False,0,0.0,19.0,13,1,0,0,0,,2.0,,20.0,6.0,,,1.0,1.0,3.0,,,6.0,,,,,,
1299134,Twente,415,37784,Sem Steijn,https://media.api-sports.io/football/players/37784.png,60.0,14,M,6.9,False,False,0,0.0,17.0,15,0,0,0,0,,,,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,,,,,
1299134,Twente,415,36989,Mitchell van Bergen,https://media.api-sports.io/football/players/36989.png,74.0,7,M,6.6,False,False,0,0.0,10.0,8,0,0,0,0,,,1.0,4.0,2.0,3.0,2.0,,,,,,1.0,,,,,,
1299134,Twente,415,36987,Sam Lammers,https://media.api-sports.io/football/players/36987.png,83.0,10,F,7.2,False,False,0,0.0,23.0,13,1,0,0,0,,2.0,1.0,5.0,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,,
