fixture_id,date,player_id,player_name,player_photo,type,injury_reason,team_id,team_name,league_id,league_name,season
1287615,2024-08-29T18:45:00+00:00,19550,B. Baningime,https://media.api-sports.io/football/players/19550.png,Missing Fixture,Calf Injury,254,Heart Of Midlothian,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,193196,C. Nieuwenhof,https://media.api-sports.io/football/players/193196.png,Missing Fixture,Muscle Injury,254,Heart Of Midlothian,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,361410,V. Baier,https://media.api-sports.io/football/players/361410.png,Missing Fixture,Convalescence,567,Plzen,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,341226,R. Durosinmi,https://media.api-sports.io/football/players/341226.png,Missing Fixture,Surgery,567,Plzen,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,271869,C. Kabongo,https://media.api-sports.io/football/players/271869.png,Missing Fixture,Knee Injury,567,Plzen,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,179449,C. Souare,https://media.api-sports.io/football/players/179449.png,Missing Fixture,Injury,567,Plzen,3,UEFA Europa League,2024
1287615,2024-08-29T18:45:00+00:00,66053,J. Sykora,https://media.api-sports.io/football/players/66053.png,Missing Fixture,Knee Injury,567,Plzen,3,UEFA Europa League,2024
1299128,2024-09-25T16:45:00+00:00,19497,B. Martins Indi,https://media.api-sports.io/football/players/19497.png,Missing Fixture,Suspended,201,AZ Alkmaar,3,UEFA Europa League,2024
1299128,2024-09-25T16:45:00+00:00,272690,S. Westerveld,https://media.api-sports.io/football/players/272690.png,Questionable,Knee Injury,201,AZ Alkmaar,3,UEFA Europa League,2024
1299128,2024-09-25T16:45:00+00:00,93064,M. de Wit,https://media.api-sports.io/football/players/93064.png,Questionable,Foot Injury,201,AZ Alkmaar,3,UEFA Europa League,2024
1299128,2024-09-25T16:45:00+00:00,15863,J. Thomasen,https://media.api-sports.io/football/players/15863.png,Questionable,Injury,372,IF elfsborg,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,1593,O. Elabdellaoui,https://media.api-sports.io/football/players/1593.png,Missing Fixture,Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,310471,S. Skeide,https://media.api-sports.io/football/players/310471.png,Missing Fixture,Knee Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,2026,G. Vetti,https://media.api-sports.io/football/players/2026.png,Missing Fixture,Ankle Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,364814,D. Bassi,https://media.api-sports.io/football/players/364814.png,Questionable,Thigh Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,57173,B. Wembangomo,https://media.api-sports.io/football/players/57173.png,Questionable,Muscle Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,131309,N. Zugelj,https://media.api-sports.io/football/players/131309.png,Questionable,Muscle Injury,327,Bodo/Glimt,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,773,I. Marcano,https://media.api-sports.io/football/players/773.png,Missing Fixture,Knee Injury,212,FC Porto,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,41725,F. Vieira,https://media.api-sports.io/football/players/41725.png,Missing Fixture,Groin Injury,212,FC Porto,3,UEFA Europa League,2024
1299129,2024-09-25T16:45:00+00:00,126899,Zaidu,https://media.api-sports.io/football/players/126899.png,Missing Fixture,Knee Injury,212,FC Porto,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,889,V. Lindelof,https://media.api-sports.io/football/players/889.png,Missing Fixture,Injury,33,Manchester United,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,37145,T. Malacia,https://media.api-sports.io/football/players/37145.png,Missing Fixture,Knee Injury,33,Manchester United,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,891,L. Shaw,https://media.api-sports.io/football/players/891.png,Missing Fixture,Health problems,33,Manchester United,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,342970,L. Yoro,https://media.api-sports.io/football/players/342970.png,Missing Fixture,Ankle Injury,33,Manchester United,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,19220,M. Mount,https://media.api-sports.io/football/players/19220.png,Questionable,Muscle Injury,33,Manchester United,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,328670,Y. Taha,https://media.api-sports.io/football/players/328670.png,Missing Fixture,Shin Injury,415,Twente,3,UEFA Europa League,2024
1299134,2024-09-25T19:00:00+00:00,241,M. Sadilek,https://media.api-sports.io/football/players/241.png,Questionable,Shin Injury,415,Twente,3,UEFA Europa League,2024
1299135,2024-09-25T19:00:00+00:00,21592,G. Laborde,https://media.api-sports.io/football/players/21592.png,Missing Fixture,Foot Injury,84,Nice,3,UEFA Europa League,2024
