fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,duels_total,duels_won,dribbles_attempts,fouls_drawn,tackles_blocks,tackles_interceptions,fouls_committed,dribbles_success,dribbles_past,shots_total,shots_on,offsides,goals_total,penalty_commited,penalty_won
1387700,Stade Brestois 29,106,22247,Kenny Lala,https://media.api-sports.io/football/players/22247.png,90.0,77,D,6.2,False,False,0,1.0,,41.0,34,0,0,0,0,,1.0,1.0,4.0,1.0,1.0,,,1.0,,,2.0,,,,,,
1387700,Stade Brestois 29,106,20546,Brendan Chardonnet,https://media.api-sports.io/football/players/20546.png,90.0,5,D,5.7,True,False,0,0.0,,44.0,37,1,0,0,0,,,1.0,6.0,2.0,,,2.0,2.0,1.0,,,,,,,,
1387700,Stade Brestois 29,106,85914,Julien Le Cardinal,https://media.api-sports.io/football/players/85914.png,90.0,26,D,7.2,False,False,0,0.0,,43.0,36,0,0,0,0,,,1.0,11.0,6.0,,1.0,1.0,,2.0,,1.0,3.0,1.0,,1.0,,
1387700,Stade Brestois 29,106,274267,Bradley Locko,https://media.api-sports.io/football/players/274267.png,90.0,2,D,6.5,False,False,0,0.0,,33.0,23,0,0,0,0,,1.0,5.0,11.0,7.0,2.0,1.0,,2.0,,1.0,2.0,,,,,,
1387700,Stade Brestois 29,106,326068,Kamory Doumbia,https://media.api-sports.io/football/players/326068.png,89.0,23,M,8.7,False,False,0,0.0,,38.0,30,1,0,0,0,,2.0,2.0,11.0,3.0,2.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,2.0,,
1387700,Stade Brestois 29,106,22170,Pierre Lees Melou,https://media.api-sports.io/football/players/22170.png,90.0,20,M,6.9,False,False,0,0.0,,37.0,25,0,0,0,0,,2.0,3.0,12.0,7.0,1.0,3.0,,,2.0,1.0,3.0,2.0,,,,,
1387700,Stade Brestois 29,106,20558,Hugo Magnetti,https://media.api-sports.io/football/players/20558.png,90.0,8,M,6.3,False,False,0,0.0,,27.0,24,0,0,0,0,,1.0,2.0,5.0,2.0,,,,,1.0,,,2.0,1.0,,,,
1387700,Stade Brestois 29,106,2214,Romain Del Castillo,https://media.api-sports.io/football/players/2214.png,90.0,10,F,7.2,False,False,0,0.0,,29.0,19,0,0,0,0,,2.0,5.0,14.0,9.0,4.0,1.0,,1.0,,2.0,,1.0,1.0,,,,
1387700,Stade Brestois 29,106,22264,Ludovic Ajorque,https://media.api-sports.io/football/players/22264.png,90.0,19,F,6.7,False,False,0,0.0,,18.0,13,0,0,0,0,,1.0,,9.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,,
1387700,Stade Brestois 29,106,41323,Mama Baldé,https://media.api-sports.io/football/players/41323.png,90.0,17,F,7.6,False,False,0,1.0,,26.0,19,0,0,0,0,,3.0,4.0,17.0,9.0,1.0,3.0,,,3.0,,,2.0,,,,,
1387700,Stade Brestois 29,106,422595,Luc Zogbé,https://media.api-sports.io/football/players/422595.png,1.0,12,D,,False,True,0,0.0,,,,0,0,0,0,,,,2.0,,,,,,,,1.0,,,,,,
1387700,Stade Brestois 29,106,449153,Hamidou Makalou,https://media.api-sports.io/football/players/449153.png,9.0,33,M,6.6,False,True,0,0.0,,1.0,,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,,,,
1387700,Stade Brestois 29,106,21248,Grégoire Coudert,https://media.api-sports.io/football/players/21248.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,369556,Justin Bourgault,https://media.api-sports.io/football/players/369556.png,,18,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,498791,Raphaël Le Guen,https://media.api-sports.io/football/players/498791.png,,36,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,365742,Michel Diaz,https://media.api-sports.io/football/players/365742.png,,4,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,129680,Hianga'a M'Bock,https://media.api-sports.io/football/players/129680.png,,28,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,329209,Axel Camblan,https://media.api-sports.io/football/players/329209.png,,11,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Stade Brestois 29,106,485957,Serigne Diop,https://media.api-sports.io/football/players/485957.png,,29,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Lille,79,1337,Berke Özer,https://media.api-sports.io/football/players/1337.png,90.0,1,G,7.2,False,False,3,0.0,2.0,31.0,24,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1387700,Lille,79,351888,Ousmane Touré,https://media.api-sports.io/football/players/351888.png,52.0,36,D,6.2,False,False,0,0.0,,21.0,18,0,0,0,0,,,1.0,7.0,3.0,2.0,,,2.0,,,,,,,,,
1387700,Lille,79,312964,Nathan Ngoy,https://media.api-sports.io/football/players/312964.png,90.0,3,D,6.9,False,False,0,1.0,,56.0,51,1,0,0,0,,1.0,1.0,4.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,,
1387700,Lille,79,142691,Alexsandro Ribeiro,https://media.api-sports.io/football/players/142691.png,90.0,4,D,6.2,False,False,0,0.0,,56.0,50,0,0,0,0,,,,5.0,3.0,,1.0,,,2.0,,,,,,,,
1387700,Lille,79,20600,Romain Perraud,https://media.api-sports.io/football/players/20600.png,72.0,15,D,6.2,False,False,0,0.0,,20.0,18,0,0,0,0,,1.0,1.0,8.0,5.0,1.0,3.0,,1.0,,,,1.0,1.0,,,,
1387700,Lille,79,375598,Ngal'ayel Mukau,https://media.api-sports.io/football/players/375598.png,85.0,17,M,7.5,False,False,0,0.0,,21.0,17,0,0,0,0,,,1.0,7.0,3.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,
1387700,Lille,79,2204,Benjamin André,https://media.api-sports.io/football/players/2204.png,90.0,21,M,6.6,True,False,0,0.0,,42.0,32,0,0,0,0,,1.0,3.0,14.0,7.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,
1387700,Lille,79,318416,Marius Sivertsen Broholm,https://media.api-sports.io/football/players/318416.png,45.0,14,M,6.3,False,False,0,0.0,,12.0,9,0,0,0,0,,1.0,1.0,6.0,3.0,3.0,,,,,2.0,1.0,,,,,,
1387700,Lille,79,67889,Hakon Arnar Haraldsson,https://media.api-sports.io/football/players/67889.png,85.0,10,M,7.9,False,False,0,0.0,,42.0,37,0,0,0,0,,2.0,1.0,6.0,2.0,4.0,,,,1.0,1.0,,1.0,1.0,,1.0,,
1387700,Lille,79,135749,Félix Correia,https://media.api-sports.io/football/players/135749.png,90.0,27,M,6.9,False,False,0,1.0,,38.0,28,0,0,0,0,,1.0,1.0,8.0,3.0,3.0,,,2.0,,1.0,1.0,,,,,,
1387700,Lille,79,2295,Olivier Giroud,https://media.api-sports.io/football/players/2295.png,90.0,9,F,7.3,False,False,0,0.0,,25.0,13,0,0,0,0,,,2.0,19.0,11.0,,3.0,1.0,,2.0,,,2.0,2.0,,1.0,,
1387700,Lille,79,340077,Matias Fernandez,https://media.api-sports.io/football/players/340077.png,45.0,7,F,6.7,False,True,0,0.0,,15.0,12,0,0,0,0,,1.0,,3.0,2.0,3.0,,,,,2.0,,,,2.0,,,
1387700,Lille,79,490745,Maxima Goffi,https://media.api-sports.io/football/players/490745.png,39.0,44,D,6.6,False,True,0,0.0,,22.0,19,0,0,0,0,,,1.0,6.0,4.0,1.0,,,,1.0,1.0,,,,,,,
1387700,Lille,79,340080,Vincent Burlet,https://media.api-sports.io/football/players/340080.png,19.0,41,D,6.3,False,True,0,0.0,,14.0,13,0,0,0,0,,1.0,,3.0,,1.0,,,,,,2.0,,,,,,
1387700,Lille,79,438688,Ayyoub Bouaddi,https://media.api-sports.io/football/players/438688.png,14.0,32,M,6.9,False,True,0,0.0,,10.0,8,0,0,0,0,,,,4.0,2.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,,
1387700,Lille,79,409,Nabil Bentaleb,https://media.api-sports.io/football/players/409.png,14.0,6,M,7.3,False,True,0,0.0,,16.0,14,0,0,0,0,,,2.0,4.0,3.0,,,,,1.0,,,,,,,,
1387700,Lille,79,2096,Arnaud Bodart,https://media.api-sports.io/football/players/2096.png,,16,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Lille,79,486136,Isaac Cossier,https://media.api-sports.io/football/players/486136.png,,42,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Lille,79,334878,Ugo Raghouber,https://media.api-sports.io/football/players/334878.png,,28,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387700,Lille,79,487381,Soriba Diaoune,https://media.api-sports.io/football/players/487381.png,,43,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Angers,77,22220,Hervé Koffi,https://media.api-sports.io/football/players/22220.png,90.0,12,G,9.5,False,False,0,0.0,7.0,41.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1387698,Angers,77,20850,Carlens Arcus,https://media.api-sports.io/football/players/20850.png,90.0,2,D,7.5,False,False,0,0.0,,34.0,26,1,0,0,0,,2.0,3.0,10.0,7.0,,1.0,,,2.0,,,,,,,,
1387698,Angers,77,271540,Ousmane Camara,https://media.api-sports.io/football/players/271540.png,90.0,4,D,7.2,False,False,0,0.0,,26.0,22,0,0,0,0,,,2.0,7.0,5.0,,1.0,1.0,2.0,,,,,,,,,
1387698,Angers,77,21381,Jordan Lefort,https://media.api-sports.io/football/players/21381.png,90.0,21,D,7.2,False,False,0,1.0,,42.0,34,0,0,0,0,,1.0,1.0,4.0,4.0,,2.0,,,,,,,,,,,
1387698,Angers,77,174660,Lilian Raolisoa,https://media.api-sports.io/football/players/174660.png,62.0,27,M,6.6,False,False,0,0.0,,16.0,12,0,0,0,0,,,3.0,8.0,5.0,,,,1.0,2.0,,1.0,,,,,,
1387698,Angers,77,20554,Haris Belkebla,https://media.api-sports.io/football/players/20554.png,90.0,93,M,6.9,True,False,0,0.0,,25.0,24,0,0,0,0,,,2.0,10.0,5.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,
1387698,Angers,77,174708,Yassin Belkhdim,https://media.api-sports.io/football/players/174708.png,85.0,14,M,7.2,False,False,0,0.0,,23.0,18,1,0,0,0,,,2.0,4.0,3.0,,1.0,1.0,,1.0,,,,,,,,
1387698,Angers,77,41146,Florent Hanin,https://media.api-sports.io/football/players/41146.png,72.0,26,M,6.6,False,False,0,0.0,,20.0,14,0,0,0,0,,1.0,1.0,4.0,1.0,,,,,,,3.0,,,,,,
1387698,Angers,77,289555,Louis Mouton,https://media.api-sports.io/football/players/289555.png,57.0,6,F,6.2,False,False,0,0.0,,15.0,12,0,1,0,0,,,1.0,6.0,2.0,,,1.0,,2.0,,1.0,1.0,,,,,
1387698,Angers,77,421875,Sidiki Cherif,https://media.api-sports.io/football/players/421875.png,62.0,11,F,6.3,False,False,0,0.0,,6.0,5,0,0,0,0,,,1.0,6.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,
1387698,Angers,77,163004,Esteban Lepaul,https://media.api-sports.io/football/players/163004.png,85.0,19,F,7.2,False,False,0,0.0,,16.0,9,0,0,0,0,,1.0,,5.0,2.0,,1.0,,,1.0,,,2.0,1.0,,1.0,,
1387698,Angers,77,21618,Jim Allevinah,https://media.api-sports.io/football/players/21618.png,29.0,18,F,6.9,False,True,0,0.0,,3.0,3,0,0,0,0,,,1.0,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,
1387698,Angers,77,403277,Lanroy Machine,https://media.api-sports.io/football/players/403277.png,29.0,36,F,6.2,False,True,0,0.0,,4.0,3,0,0,0,0,,,1.0,8.0,1.0,2.0,,,,1.0,,1.0,,,,,,
1387698,Angers,77,343609,Jacques Ekomie,https://media.api-sports.io/football/players/343609.png,19.0,3,D,6.9,False,True,0,0.0,,4.0,4,0,0,0,0,,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,,,
1387698,Angers,77,425207,Marius Courcoul,https://media.api-sports.io/football/players/425207.png,12.0,5,D,6.6,False,True,0,0.0,,1.0,,0,0,0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,
1387698,Angers,77,457541,Prosper Peter,https://media.api-sports.io/football/players/457541.png,12.0,35,F,6.7,False,True,0,0.0,,1.0,,0,0,0,0,,,,4.0,2.0,,,,,1.0,,,,,,,,
1387698,Angers,77,396308,Oumar Pona,https://media.api-sports.io/football/players/396308.png,,40,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Angers,77,385569,Emmanuel Biumla,https://media.api-sports.io/football/players/385569.png,,24,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Angers,77,3234,Abdoulaye Bamba,https://media.api-sports.io/football/players/3234.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Angers,77,21145,Pierrick Capelle,https://media.api-sports.io/football/players/21145.png,,15,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Paris FC,114,194981,Obed Nkambadio,https://media.api-sports.io/football/players/194981.png,90.0,16,G,6.3,False,False,1,0.0,1.0,27.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1387698,Paris FC,114,20869,Samir Sophian Chergui,https://media.api-sports.io/football/players/20869.png,90.0,31,D,6.9,False,False,0,0.0,,54.0,50,0,0,0,0,,,3.0,7.0,4.0,1.0,,1.0,,,1.0,,,,,,,
1387698,Paris FC,114,174881,Moustapha Mbow,https://media.api-sports.io/football/players/174881.png,90.0,5,D,7.6,False,False,0,0.0,,75.0,71,0,0,0,0,,,5.0,11.0,10.0,,3.0,,2.0,1.0,,,,,1.0,,,
1387698,Paris FC,114,22086,Timothée Kolodziejczak,https://media.api-sports.io/football/players/22086.png,85.0,15,D,6.2,True,False,0,0.0,,81.0,74,0,0,0,0,,1.0,,5.0,2.0,,1.0,,1.0,,,,,,,,,
1387698,Paris FC,114,389322,Nhoa Sangui,https://media.api-sports.io/football/players/389322.png,90.0,19,D,6.6,False,False,0,0.0,,48.0,38,0,0,0,0,,2.0,1.0,5.0,4.0,,3.0,1.0,,,,,,,,,,
1387698,Paris FC,114,83831,Ilan Kebbal,https://media.api-sports.io/football/players/83831.png,90.0,10,M,6.9,False,False,0,0.0,,68.0,63,0,0,0,0,,2.0,1.0,11.0,5.0,6.0,2.0,,1.0,1.0,2.0,,3.0,2.0,,,,
1387698,Paris FC,114,327592,Lohann Doucet,https://media.api-sports.io/football/players/327592.png,61.0,8,M,6.3,False,False,0,0.0,,31.0,31,1,0,0,0,,3.0,,5.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,
1387698,Paris FC,114,1910,Maxime López,https://media.api-sports.io/football/players/1910.png,90.0,21,M,7.3,False,False,0,0.0,,124.0,111,0,0,0,0,,2.0,2.0,6.0,4.0,1.0,2.0,,,,,,1.0,1.0,,,,
1387698,Paris FC,114,2781,Moses Simon,https://media.api-sports.io/football/players/2781.png,72.0,27,M,6.2,False,False,0,0.0,,25.0,21,0,0,0,0,,1.0,,12.0,3.0,7.0,,,,,2.0,,1.0,,,,,
1387698,Paris FC,114,22842,Jean-Philippe Krasso,https://media.api-sports.io/football/players/22842.png,61.0,11,F,6.3,False,False,0,0.0,,10.0,6,0,0,0,0,,,,6.0,,1.0,,,,,,,3.0,3.0,1.0,,,
1387698,Paris FC,114,20647,Pierre-Yves Hamel,https://media.api-sports.io/football/players/20647.png,71.0,29,F,6.2,False,False,0,0.0,,9.0,6,0,0,0,0,,,,6.0,2.0,,,1.0,1.0,2.0,,,,,,,,
1387698,Paris FC,114,20925,Vincent Marchetti,https://media.api-sports.io/football/players/20925.png,30.0,4,M,6.6,False,True,0,0.0,,15.0,14,0,0,0,0,,1.0,,3.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,
1387698,Paris FC,114,20704,Alimami Gory,https://media.api-sports.io/football/players/20704.png,30.0,7,F,6.7,False,True,0,0.0,,8.0,8,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,
1387698,Paris FC,114,20599,Julien López,https://media.api-sports.io/football/players/20599.png,19.0,20,F,6.2,False,True,0,0.0,,3.0,2,0,0,0,0,,,,2.0,,1.0,,,,,,,,,,,,
1387698,Paris FC,114,22003,Mathieu Cafaro,https://media.api-sports.io/football/players/22003.png,19.0,13,M,6.7,False,True,0,0.0,,10.0,9,0,0,0,0,,,,,,,,,,,,,3.0,1.0,,,,
1387698,Paris FC,114,19430,Nouha Dicko,https://media.api-sports.io/football/players/19430.png,12.0,12,F,6.5,False,True,0,0.0,,1.0,1,0,0,0,0,,,,2.0,,,,,,2.0,,,,,,,,
1387698,Paris FC,114,8551,Rémy Riou,https://media.api-sports.io/football/players/8551.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Paris FC,114,55819,Tuomas Ollila,https://media.api-sports.io/football/players/55819.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Paris FC,114,324900,Yoan Koré,https://media.api-sports.io/football/players/324900.png,,25,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387698,Paris FC,114,84218,Adama Camara,https://media.api-sports.io/football/players/84218.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,20542,Donovan Léon,https://media.api-sports.io/football/players/20542.png,90.0,16,G,7.3,False,False,0,0.0,3.0,30.0,16,0,0,0,0,0.0,1.0,,,,,,,,,,,,,,,,
1387699,Auxerre,108,191240,Marvin Senaya,https://media.api-sports.io/football/players/191240.png,90.0,29,D,7.3,False,False,0,0.0,,21.0,15,1,0,0,0,,,6.0,16.0,10.0,1.0,3.0,,1.0,3.0,,1.0,2.0,1.0,,,,
1387699,Auxerre,108,20206,Gabriel Osho,https://media.api-sports.io/football/players/20206.png,90.0,3,D,7.3,False,False,0,0.0,,48.0,43,0,0,0,0,,,2.0,8.0,4.0,,1.0,2.0,1.0,2.0,,,,,,,,
1387699,Auxerre,108,31016,Francisco Sierralta,https://media.api-sports.io/football/players/31016.png,90.0,4,D,7,False,False,0,0.0,,55.0,51,0,0,0,0,,,1.0,8.0,4.0,,,1.0,2.0,,,1.0,,,,,,
1387699,Auxerre,108,191189,Clement Akpa,https://media.api-sports.io/football/players/191189.png,90.0,92,D,7.9,False,False,0,0.0,,56.0,46,0,0,0,0,,,2.0,8.0,6.0,,2.0,2.0,2.0,,,1.0,,,,,,
1387699,Auxerre,108,7578,Gideon Mensah,https://media.api-sports.io/football/players/7578.png,90.0,14,D,6.9,False,False,0,0.0,,32.0,24,0,0,0,0,,,2.0,7.0,4.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,
1387699,Auxerre,108,174915,Josué Casimir,https://media.api-sports.io/football/players/174915.png,82.0,7,M,6,False,False,0,0.0,,17.0,11,0,0,0,1,,,,7.0,4.0,,2.0,,,2.0,,,2.0,1.0,,,,
1387699,Auxerre,108,21010,Elisha Owusu,https://media.api-sports.io/football/players/21010.png,90.0,42,M,7.2,True,False,0,0.0,,26.0,19,1,0,0,0,,,4.0,11.0,9.0,3.0,2.0,,1.0,2.0,2.0,,,,,,,
1387699,Auxerre,108,323625,Kévin Danois,https://media.api-sports.io/football/players/323625.png,90.0,5,M,6.7,False,False,0,0.0,,41.0,38,0,0,0,0,,,3.0,14.0,4.0,2.0,,,,3.0,1.0,3.0,1.0,,,,,
1387699,Auxerre,108,293643,Ibrahim Osman,https://media.api-sports.io/football/players/293643.png,82.0,23,M,7.3,False,False,0,1.0,,13.0,10,0,0,0,0,,1.0,2.0,12.0,6.0,7.0,,,,1.0,3.0,,,,,,,
1387699,Auxerre,108,90617,Lassine Sinayoko,https://media.api-sports.io/football/players/90617.png,88.0,10,F,8.5,False,False,0,0.0,,13.0,10,0,0,0,0,,2.0,2.0,14.0,8.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,
1387699,Auxerre,108,322595,Lasso Coulibaly,https://media.api-sports.io/football/players/322595.png,9.0,21,M,6.5,False,True,0,0.0,,3.0,3,0,0,0,0,,,,5.0,1.0,2.0,,,,3.0,1.0,,,,,,,
1387699,Auxerre,108,496896,Rudy Matondo,https://media.api-sports.io/football/players/496896.png,9.0,34,M,6.7,False,True,0,0.0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,51293,Thelonius Bair,https://media.api-sports.io/football/players/51293.png,12.0,9,F,6.7,False,True,0,0.0,,3.0,2,0,0,0,0,,,,4.0,2.0,,,,,,,,,,,,,
1387699,Auxerre,108,215827,Fredrik Oppegård,https://media.api-sports.io/football/players/215827.png,10.0,22,D,6.9,False,True,0,0.0,,2.0,2,1,0,0,0,,,3.0,4.0,3.0,,,,,1.0,,,,,,,,
1387699,Auxerre,108,193681,Théo De Percin,https://media.api-sports.io/football/players/193681.png,,40,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,129671,Saad Agouzoul,https://media.api-sports.io/football/players/129671.png,,6,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,193953,Lamine Sy,https://media.api-sports.io/football/players/193953.png,,27,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,30748,Assane Dioussé,https://media.api-sports.io/football/players/30748.png,,18,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Auxerre,108,32940,Ado Onaiwu,https://media.api-sports.io/football/players/32940.png,,45,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Lorient,97,22241,Bingourou Kamara,https://media.api-sports.io/football/players/22241.png,90.0,21,G,6.6,False,False,1,0.0,2.0,29.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1387699,Lorient,97,162236,Formose Mendy,https://media.api-sports.io/football/players/162236.png,90.0,5,D,7,False,False,0,0.0,,64.0,55,0,0,0,0,,,3.0,11.0,7.0,,3.0,,1.0,,,2.0,,,,,,
1387699,Lorient,97,50030,Montassar Talbi,https://media.api-sports.io/football/players/50030.png,90.0,3,D,7.3,False,False,0,0.0,,78.0,74,0,0,0,0,,1.0,3.0,8.0,5.0,,2.0,1.0,1.0,,,,2.0,,,,,
1387699,Lorient,97,1031,Igor Silva,https://media.api-sports.io/football/players/1031.png,90.0,2,D,6.2,False,False,0,0.0,,55.0,48,1,0,0,0,,1.0,,10.0,5.0,1.0,2.0,,2.0,3.0,,,,,,,,
1387699,Lorient,97,158551,Joel Mugisha Mvuka,https://media.api-sports.io/football/players/158551.png,65.0,93,M,6.5,False,False,0,0.0,,17.0,13,0,0,0,0,,,2.0,9.0,3.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,
1387699,Lorient,97,402265,Arthur Avom Ebong,https://media.api-sports.io/football/players/402265.png,90.0,62,M,7,False,False,0,0.0,,50.0,45,0,0,0,0,,1.0,2.0,8.0,5.0,2.0,2.0,,,,1.0,2.0,,,,,,
1387699,Lorient,97,20917,Laurent Abergel,https://media.api-sports.io/football/players/20917.png,90.0,6,M,6.7,True,False,0,0.0,,71.0,62,0,0,0,0,,,3.0,12.0,7.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,,,1.0,
1387699,Lorient,97,402386,Arsène Kouassi,https://media.api-sports.io/football/players/402386.png,75.0,43,M,6.6,False,False,0,0.0,,18.0,14,0,0,0,0,,1.0,,8.0,3.0,4.0,2.0,,,,1.0,,,,,,,
1387699,Lorient,97,72457,Aiyegun Tosin,https://media.api-sports.io/football/players/72457.png,90.0,15,F,6.2,False,False,0,0.0,,16.0,12,0,0,0,0,,1.0,,10.0,4.0,3.0,,,,1.0,2.0,1.0,3.0,,,,,
1387699,Lorient,97,200873,Mohamed Bamba,https://media.api-sports.io/football/players/200873.png,65.0,9,F,6.2,False,False,0,0.0,,11.0,4,0,0,0,0,,1.0,1.0,10.0,2.0,1.0,,,,2.0,,1.0,,,1.0,,,
1387699,Lorient,97,276662,Pablo Pagis,https://media.api-sports.io/football/players/276662.png,66.0,10,F,6.5,False,False,0,0.0,,27.0,18,1,0,0,0,,,1.0,8.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,
1387699,Lorient,97,384112,Panos Katseris,https://media.api-sports.io/football/players/384112.png,25.0,77,D,7,False,True,0,0.0,,9.0,8,0,0,0,0,,2.0,,8.0,4.0,3.0,3.0,,,,1.0,,,,,,,
1387699,Lorient,97,144319,Sambou Soumano,https://media.api-sports.io/football/players/144319.png,26.0,28,F,6.9,False,True,0,0.0,,3.0,2,0,0,0,0,,,,5.0,2.0,1.0,,,,,1.0,,2.0,2.0,1.0,,,
1387699,Lorient,97,322865,Karim Dermane,https://media.api-sports.io/football/players/322865.png,25.0,29,M,6.7,False,True,0,0.0,,13.0,12,0,0,0,0,,,1.0,7.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,
1387699,Lorient,97,152669,Darlin Yongwa,https://media.api-sports.io/football/players/152669.png,16.0,44,D,6.3,False,True,0,0.0,,4.0,2,0,0,0,0,,1.0,,4.0,1.0,,,,,1.0,,,,,,,,
1387699,Lorient,97,20936,Benjamin Leroy,https://media.api-sports.io/football/players/20936.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Lorient,97,463613,Lucas Leaudais,https://media.api-sports.io/football/players/463613.png,,33,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Lorient,97,446829,Stevan Siba,https://media.api-sports.io/football/players/446829.png,,97,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Lorient,97,22171,Jean-Victor Makengo,https://media.api-sports.io/football/players/22171.png,,17,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387699,Lorient,97,174703,Théo Le Bris,https://media.api-sports.io/football/players/174703.png,,11,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1387702,Metz,112,158532,Jonathan Fischer,https://media.api-sports.io/football/players/158532.png,90.0,1,G,6.7,False,False,1,0.0,2.0,23.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1387702,Metz,112,96331,Koffi Kouao,https://media.api-sports.io/football/players/96331.png,84.0,39,D,7.5,False,False,0,0.0,,19.0,15,1,0,0,0,,,4.0,17.0,9.0,2.0,3.0,,,3.0,2.0,2.0,1.0,,,,,
1387702,Metz,112,428084,Sadibou Sané,https://media.api-sports.io/football/players/428084.png,90.0,38,D,7.5,False,False,0,0.0,,48.0,44,0,0,0,0,,,4.0,6.0,4.0,,,1.0,5.0,,,1.0,,,,,,
1387702,Metz,112,3240,Jean-Philippe Gbamin,https://media.api-sports.io/football/players/3240.png,90.0,5,D,6.7,False,False,0,0.0,,53.0,46,0,0,0,0,,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,
1387702,Metz,112,378353,Urie-Michel Mboula,https://media.api-sports.io/football/players/378353.png,90.0,4,D,6.6,False,False,0,0.0,,45.0,36,0,0,0,0,,,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,
