fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,shots_on,tackles_interceptions,duels_total,duels_won,fouls_drawn,tackles_total,tackles_blocks,dribbles_past,fouls_committed,dribbles_attempts,dribbles_success,passes_key,goals_total,goals_assists,penalty_won,penalty_commited,offsides
592143,Fulham,36,19657,Marek Rodák,https://media.api-sports.io/football/players/19657.png,90.0,12,G,6,False,False,3,2.0,25.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
592143,Fulham,36,19022,Denis Odoi,https://media.api-sports.io/football/players/19022.png,90.0,4,D,6.3,False,False,0,,49.0,41,0,0,0,0,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,
592143,Fulham,36,19373,Michael Hector,https://media.api-sports.io/football/players/19373.png,90.0,3,D,6.9,False,False,0,,65.0,56,1,0,0,0,,,,,9.0,4.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,
592143,Fulham,36,19023,Tim Ream,https://media.api-sports.io/football/players/19023.png,90.0,13,D,6.5,False,False,0,,67.0,64,0,0,0,0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,
592143,Fulham,36,19015,Joe Bryan,https://media.api-sports.io/football/players/19015.png,90.0,23,D,6.7,False,False,0,,50.0,42,0,0,0,0,,,,4.0,1.0,1.0,,,,,,,,,,,,,
592143,Fulham,36,19480,Harrison Reed,https://media.api-sports.io/football/players/19480.png,90.0,21,M,6.9,False,False,0,,72.0,69,0,0,0,0,,,,3.0,4.0,3.0,1.0,2.0,,1.0,,,,,,,,,
592143,Fulham,36,19025,Tom Cairney,https://media.api-sports.io/football/players/19025.png,90.0,10,M,6.6,True,False,0,,75.0,74,1,0,0,0,,,,,7.0,4.0,1.0,1.0,,1.0,2.0,,,,,,,,
592143,Fulham,36,19027,Neeskens Kebano,https://media.api-sports.io/football/players/19027.png,63.0,7,M,6.5,False,False,0,,23.0,19,0,0,0,0,,,,,5.0,3.0,1.0,,,,1.0,2.0,2.0,,,,,,
592143,Fulham,36,19393,Joshua Onomah,https://media.api-sports.io/football/players/19393.png,75.0,25,M,6.2,False,False,0,,24.0,19,0,0,0,0,,,,,7.0,3.0,,2.0,1.0,,2.0,1.0,1.0,,,,,,
592143,Fulham,36,18751,Ivan Cavaleiro,https://media.api-sports.io/football/players/18751.png,90.0,17,M,6.3,False,False,0,,32.0,24,0,0,0,0,,,,1.0,8.0,4.0,4.0,,,,1.0,2.0,,2.0,,,,,
592143,Fulham,36,49923,Aboubakar Kamara,https://media.api-sports.io/football/players/49923.png,63.0,47,F,6,False,False,0,,16.0,12,0,0,0,0,,1.0,,,12.0,3.0,1.0,,,1.0,2.0,3.0,,,,,,,
592143,Fulham,36,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Fulham,36,19019,Maxime Le Marchand,https://media.api-sports.io/football/players/19019.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Fulham,36,19017,Cyrus Christie,https://media.api-sports.io/football/players/19017.png,,22,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Fulham,36,18972,Anthony Knockaert,https://media.api-sports.io/football/players/18972.png,,11,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Fulham,36,3406,André Zambo Anguissa,https://media.api-sports.io/football/players/3406.png,27.0,29,M,6.9,False,True,0,,17.0,16,0,0,0,0,,,,,8.0,4.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,,,,
592143,Fulham,36,19004,Bobby Reid,https://media.api-sports.io/football/players/19004.png,15.0,14,F,6.7,False,True,0,,4.0,3,0,0,0,0,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,
592143,Fulham,36,2825,Aleksandar Mitrović,https://media.api-sports.io/football/players/2825.png,27.0,9,F,6.9,False,True,0,,4.0,3,0,0,0,0,,1.0,1.0,,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,
592143,Arsenal,42,1438,Bernd Leno,https://media.api-sports.io/football/players/1438.png,90.0,1,G,7.5,False,False,0,2.0,30.0,30,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
592143,Arsenal,42,1440,Rob Holding,https://media.api-sports.io/football/players/1440.png,90.0,16,D,7.3,False,False,0,,93.0,84,0,0,0,0,,,,3.0,8.0,5.0,,2.0,,,2.0,2.0,2.0,,,,,,
592143,Arsenal,42,22224,Gabriel,https://media.api-sports.io/football/players/22224.png,90.0,6,D,8.2,False,False,0,,114.0,108,0,0,0,0,,1.0,1.0,,9.0,6.0,2.0,2.0,,,1.0,,,,1.0,,,,
592143,Arsenal,42,1117,Kieran Tierney,https://media.api-sports.io/football/players/1117.png,90.0,3,D,7.2,False,False,0,,78.0,67,0,0,0,0,,,,3.0,5.0,2.0,1.0,1.0,,,1.0,,,,,,,,
592143,Arsenal,42,1439,Héctor Bellerín,https://media.api-sports.io/football/players/1439.png,90.0,2,M,6.9,False,False,0,,55.0,50,1,0,0,0,,,,1.0,6.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,
592143,Arsenal,42,1452,Mohamed Elneny,https://media.api-sports.io/football/players/1452.png,90.0,25,M,7,False,False,0,,63.0,60,0,0,0,0,,,,5.0,3.0,1.0,1.0,,,1.0,,,,,,,,,
592143,Arsenal,42,1464,Granit Xhaka,https://media.api-sports.io/football/players/1464.png,78.0,34,M,7.2,False,False,0,,59.0,55,0,0,0,0,,2.0,,1.0,4.0,3.0,1.0,2.0,,,,,,1.0,,,,,
592143,Arsenal,42,1456,Ainsley Maitland-Niles,https://media.api-sports.io/football/players/1456.png,90.0,15,M,6.9,False,False,0,,36.0,27,0,0,0,0,,,,3.0,3.0,1.0,,1.0,,,2.0,,,,,,,,
592143,Arsenal,42,2294,Willian,https://media.api-sports.io/football/players/2294.png,75.0,12,F,8.2,False,False,0,,26.0,25,0,0,0,0,,2.0,1.0,,3.0,2.0,2.0,,,,1.0,,,3.0,,2.0,,,
592143,Arsenal,42,1467,Alexandre Lacazette,https://media.api-sports.io/football/players/1467.png,87.0,9,F,7.5,False,False,0,,17.0,14,0,0,0,0,,2.0,1.0,1.0,14.0,6.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,
592143,Arsenal,42,1465,Pierre-Emerick Aubameyang,https://media.api-sports.io/football/players/1465.png,90.0,14,F,7.3,True,False,0,,27.0,20,1,0,0,0,,3.0,3.0,,11.0,4.0,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,
592143,Arsenal,42,20386,Matt Macey,https://media.api-sports.io/football/players/20386.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Arsenal,42,1442,Sead Kolašinac,https://media.api-sports.io/football/players/1442.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Arsenal,42,1460,Bukayo Saka,https://media.api-sports.io/football/players/1460.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Arsenal,42,748,Dani Ceballos,https://media.api-sports.io/football/players/748.png,12.0,8,M,6.9,False,True,0,,18.0,14,0,0,0,0,,,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,
592143,Arsenal,42,1463,Joseph Willock,https://media.api-sports.io/football/players/1463.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Arsenal,42,1468,Edward Nketiah,https://media.api-sports.io/football/players/1468.png,3.0,30,F,,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
592143,Arsenal,42,3246,Nicolas Pépé,https://media.api-sports.io/football/players/3246.png,15.0,19,F,6.7,False,True,0,,9.0,7,0,0,0,0,,,,,2.0,,,,,,,1.0,,1.0,,,,,
592142,Crystal Palace,52,18835,Vicente Guaita,https://media.api-sports.io/football/players/18835.png,90.0,31,G,8.2,False,False,0,5.0,26.0,7,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
592142,Crystal Palace,52,18847,Joel Ward,https://media.api-sports.io/football/players/18847.png,90.0,2,D,6.9,False,False,0,,21.0,11,0,0,0,0,,,,1.0,8.0,4.0,,,,1.0,1.0,,,,,,,,
592142,Crystal Palace,52,2991,Cheikhou Kouyaté,https://media.api-sports.io/football/players/2991.png,90.0,8,D,6.9,False,False,0,,18.0,11,0,0,0,0,,1.0,1.0,,7.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,,
592142,Crystal Palace,52,18839,Scott Dann,https://media.api-sports.io/football/players/18839.png,90.0,6,D,7.2,True,False,0,,26.0,14,0,0,0,0,,,,2.0,13.0,11.0,,,,,,,,,,,,,
592142,Crystal Palace,52,182201,Tyrick Mitchell,https://media.api-sports.io/football/players/182201.png,90.0,27,D,7.3,False,False,0,,23.0,14,0,0,0,0,,,,1.0,12.0,7.0,1.0,6.0,,,,1.0,,,,,,,
592142,Crystal Palace,52,18854,Andros Townsend,https://media.api-sports.io/football/players/18854.png,90.0,10,M,7.3,False,False,0,,27.0,11,0,0,0,0,,,,1.0,15.0,6.0,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,,1.0,,,
592142,Crystal Palace,52,18849,James McArthur,https://media.api-sports.io/football/players/18849.png,90.0,18,M,7.2,False,False,0,,31.0,15,0,0,0,0,,1.0,,3.0,10.0,8.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,
592142,Crystal Palace,52,18763,James McCarthy,https://media.api-sports.io/football/players/18763.png,74.0,22,M,6.9,False,False,0,,19.0,12,1,0,0,0,,,,2.0,9.0,4.0,1.0,1.0,,,3.0,,,,,,,,
592142,Crystal Palace,52,18843,Jeffrey Schlupp,https://media.api-sports.io/football/players/18843.png,81.0,15,M,6.5,False,False,0,,10.0,1,1,0,0,0,,,,2.0,12.0,6.0,,1.0,,1.0,1.0,,,,,,,,
592142,Crystal Palace,52,3247,Wilfried Zaha,https://media.api-sports.io/football/players/3247.png,90.0,11,F,6.6,False,False,0,,10.0,8,0,0,0,0,,2.0,1.0,,12.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,
592142,Crystal Palace,52,3428,Jordan Ayew,https://media.api-sports.io/football/players/3428.png,90.0,9,F,6.3,False,False,0,,8.0,4,0,0,0,0,,1.0,1.0,,33.0,9.0,1.0,2.0,,1.0,2.0,5.0,4.0,,,,,,
592142,Crystal Palace,52,18836,Wayne Hennessey,https://media.api-sports.io/football/players/18836.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Crystal Palace,52,18840,Martin Kelly,https://media.api-sports.io/football/players/18840.png,,34,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Crystal Palace,52,18848,Sam Woods,https://media.api-sports.io/football/players/18848.png,,35,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Crystal Palace,52,19586,Eberechi Eze,https://media.api-sports.io/football/players/19586.png,9.0,25,M,6.2,False,True,0,,7.0,6,0,0,0,0,,,,,7.0,2.0,,,,,,5.0,2.0,,,,,,
592142,Crystal Palace,52,18851,Max Meyer,https://media.api-sports.io/football/players/18851.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Crystal Palace,52,18852,Luka Milivojević,https://media.api-sports.io/football/players/18852.png,16.0,4,M,7,False,True,0,,10.0,7,0,0,0,0,,,,,4.0,2.0,1.0,,,,1.0,,,2.0,,,,,
592142,Crystal Palace,52,2927,Michy Batshuayi,https://media.api-sports.io/football/players/2927.png,,23,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Southampton,41,18935,Alex McCarthy,https://media.api-sports.io/football/players/18935.png,90.0,1,G,6.6,False,False,1,2.0,42.0,32,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
592142,Southampton,41,171,Kyle Walker-Peters,https://media.api-sports.io/football/players/171.png,90.0,2,D,6.9,False,False,0,,59.0,44,1,0,0,0,,,,2.0,20.0,9.0,1.0,6.0,,1.0,2.0,1.0,,1.0,,,,,
592142,Southampton,41,18940,Jack Stephens,https://media.api-sports.io/football/players/18940.png,90.0,5,D,6.9,False,False,0,,90.0,68,0,0,0,0,,1.0,1.0,2.0,9.0,6.0,1.0,1.0,,1.0,1.0,,,,,,,,
592142,Southampton,41,2999,Jan Bednarek,https://media.api-sports.io/football/players/2999.png,45.0,35,D,6.6,False,False,0,,51.0,46,0,0,0,0,,,,1.0,6.0,5.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,
592142,Southampton,41,18936,Ryan Bertrand,https://media.api-sports.io/football/players/18936.png,90.0,3,D,7.3,False,False,0,,59.0,48,0,0,0,0,,,,,13.0,9.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,,
592142,Southampton,41,130421,Will Smallbone,https://media.api-sports.io/football/players/130421.png,77.0,20,M,6.5,False,False,0,,18.0,15,0,0,0,0,,,,1.0,9.0,3.0,1.0,2.0,,2.0,2.0,,,,,,,,
592142,Southampton,41,2938,James Ward-Prowse,https://media.api-sports.io/football/players/2938.png,90.0,8,M,7.2,True,False,0,,62.0,53,0,0,0,0,,2.0,,,18.0,10.0,3.0,3.0,,2.0,1.0,1.0,,1.0,,,,,
592142,Southampton,41,18949,Oriol Romeu,https://media.api-sports.io/football/players/18949.png,90.0,6,M,7.3,False,False,0,,77.0,59,0,0,0,0,,,,2.0,17.0,10.0,,4.0,,1.0,1.0,1.0,1.0,,,,,,
592142,Southampton,41,18948,Nathan Redmond,https://media.api-sports.io/football/players/18948.png,90.0,11,M,6.3,False,False,0,,41.0,30,0,0,0,0,,2.0,1.0,,12.0,4.0,,3.0,,1.0,2.0,2.0,1.0,,,,,,
592142,Southampton,41,19524,Che Adams,https://media.api-sports.io/football/players/19524.png,85.0,10,F,6.3,False,False,0,,18.0,15,0,0,0,0,,1.0,1.0,,9.0,3.0,1.0,,,,1.0,,,1.0,,,,,
592142,Southampton,41,18955,Danny Ings,https://media.api-sports.io/football/players/18955.png,90.0,9,F,6.3,False,False,0,,13.0,8,0,0,0,0,,2.0,2.0,,13.0,5.0,4.0,,,,,1.0,,1.0,,,,,
592142,Southampton,41,18932,Fraser Forster,https://media.api-sports.io/football/players/18932.png,,44,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Southampton,41,130420,Jake Vokins,https://media.api-sports.io/football/players/130420.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Southampton,41,18943,Jannik Vestergaard,https://media.api-sports.io/football/players/18943.png,45.0,4,D,7.3,False,True,0,,42.0,35,0,0,0,0,,,,1.0,7.0,7.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,
592142,Southampton,41,2114,Moussa Djenepo,https://media.api-sports.io/football/players/2114.png,13.0,12,M,6.9,False,True,0,,7.0,5,0,0,0,0,,,,,5.0,4.0,1.0,1.0,,,,1.0,1.0,,,,,,
592142,Southampton,41,18957,Michael Obafemi,https://media.api-sports.io/football/players/18957.png,,14,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Southampton,41,231029,Nathan Tella,https://media.api-sports.io/football/players/231029.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592142,Southampton,41,18956,Shane Long,https://media.api-sports.io/football/players/18956.png,12.0,7,F,6.3,False,True,0,,1.0,,0,0,0,0,,,,,4.0,2.0,,1.0,,,,1.0,,,,,,,
592144,Liverpool,40,280,Alisson,https://media.api-sports.io/football/players/280.png,90.0,1,G,5.9,False,False,3,,24.0,15,0,0,0,0,0.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
592144,Liverpool,40,283,Trent Alexander-Arnold,https://media.api-sports.io/football/players/283.png,89.0,66,D,6.2,False,False,0,,34.0,23,0,0,0,0,,,,2.0,8.0,1.0,,,,3.0,1.0,,,2.0,,,,,
592144,Liverpool,40,284,Joe Gomez,https://media.api-sports.io/football/players/284.png,90.0,12,D,6.2,False,False,0,,53.0,42,0,0,0,0,,,,2.0,13.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,
592144,Liverpool,40,290,Virgil van Dijk,https://media.api-sports.io/football/players/290.png,90.0,4,D,6.3,False,False,0,,35.0,25,0,0,0,0,,2.0,1.0,1.0,4.0,3.0,,,1.0,,,,,,1.0,,,,
592144,Liverpool,40,289,Andrew Robertson,https://media.api-sports.io/football/players/289.png,90.0,26,D,6.6,False,False,0,,43.0,27,0,0,0,0,,,,2.0,4.0,2.0,,,,,,2.0,,1.0,,1.0,,,
592144,Liverpool,40,294,Naby Keïta,https://media.api-sports.io/football/players/294.png,59.0,8,M,6.5,False,False,0,,27.0,22,0,0,0,0,,,,3.0,6.0,2.0,,,,,1.0,1.0,1.0,,,,,,
592144,Liverpool,40,292,Jordan Henderson,https://media.api-sports.io/football/players/292.png,66.0,14,M,7,True,False,0,,38.0,29,0,0,0,0,,1.0,1.0,,5.0,5.0,,4.0,,,,1.0,1.0,,,,,,
592144,Liverpool,40,300,Georginio Wijnaldum,https://media.api-sports.io/football/players/300.png,90.0,5,M,6.3,False,False,0,,21.0,17,0,0,0,0,,1.0,1.0,1.0,11.0,4.0,,3.0,,2.0,,3.0,1.0,2.0,,,,,
592144,Liverpool,40,306,Mohamed Salah,https://media.api-sports.io/football/players/306.png,90.0,11,F,9.2,False,False,0,,46.0,37,0,0,2,0,,4.0,3.0,,23.0,9.0,,2.0,,,1.0,14.0,7.0,4.0,3.0,,,,
592144,Liverpool,40,302,Roberto Firmino,https://media.api-sports.io/football/players/302.png,90.0,9,F,6.7,False,False,0,,40.0,34,1,0,0,0,,,,,11.0,4.0,,2.0,,,1.0,2.0,2.0,,,,,,
592144,Liverpool,40,304,Sadio Mané,https://media.api-sports.io/football/players/304.png,90.0,10,F,7.2,False,False,0,,37.0,30,0,0,0,0,,1.0,,1.0,18.0,9.0,3.0,,,2.0,1.0,6.0,5.0,4.0,,,,,
592144,Liverpool,40,18812,Adrián,https://media.api-sports.io/football/players/18812.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Liverpool,40,286,Joël Matip,https://media.api-sports.io/football/players/286.png,1.0,32,D,,False,True,0,,1.0,,0,0,0,0,,,,,1.0,,,,,,1.0,,,,,,,,
592144,Liverpool,40,299,Fabinho,https://media.api-sports.io/football/players/299.png,31.0,3,M,6.9,False,True,0,,13.0,11,0,0,0,0,,,,1.0,4.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,,
592144,Liverpool,40,293,Curtis Jones,https://media.api-sports.io/football/players/293.png,24.0,17,M,6.3,False,True,0,,20.0,16,0,0,0,0,,,,,6.0,,,,,,1.0,1.0,,1.0,,,,,
592144,Liverpool,40,296,James Milner,https://media.api-sports.io/football/players/296.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Liverpool,40,305,Divock Origi,https://media.api-sports.io/football/players/305.png,,27,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Liverpool,40,1101,Takumi Minamino,https://media.api-sports.io/football/players/1101.png,,18,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Leeds,63,20619,Illan Meslier,https://media.api-sports.io/football/players/20619.png,90.0,1,G,6.3,False,False,4,3.0,47.0,35,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,,
592144,Leeds,63,19116,Luke Ayling,https://media.api-sports.io/football/players/19116.png,90.0,2,D,6.9,True,False,0,,54.0,38,0,0,0,0,,,,,13.0,9.0,1.0,6.0,,2.0,1.0,2.0,2.0,,,,,,
592144,Leeds,63,26238,Robin Koch,https://media.api-sports.io/football/players/26238.png,90.0,5,D,6.5,False,False,0,,60.0,50,0,0,0,0,,,,2.0,9.0,7.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,
592144,Leeds,63,64003,Pascal Struijk,https://media.api-sports.io/football/players/64003.png,90.0,21,D,7.5,False,False,0,,59.0,52,0,0,0,0,,,,3.0,5.0,5.0,,4.0,,,,,,,,,,,
592144,Leeds,63,19126,Stuart Dallas,https://media.api-sports.io/football/players/19126.png,90.0,15,D,6.9,False,False,0,,55.0,38,0,0,0,0,,,,2.0,12.0,9.0,2.0,7.0,,2.0,,,,,,,,,
592144,Leeds,63,19130,Kalvin Phillips,https://media.api-sports.io/football/players/19130.png,90.0,23,M,7,False,False,0,,51.0,41,0,0,0,0,,1.0,,3.0,8.0,4.0,,2.0,,1.0,,1.0,,2.0,,1.0,,,
592144,Leeds,63,18752,Hélder Costa,https://media.api-sports.io/football/players/18752.png,90.0,17,M,6.3,False,False,0,,13.0,9,0,0,0,0,,,,,10.0,4.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,1.0,,,
592144,Leeds,63,19129,Pablo Hernández,https://media.api-sports.io/football/players/19129.png,62.0,19,M,6.3,False,False,0,,38.0,24,0,0,0,0,,,,,8.0,4.0,1.0,3.0,,3.0,,1.0,,,,,,,
592144,Leeds,63,3008,Mateusz Klich,https://media.api-sports.io/football/players/3008.png,81.0,43,M,7,False,False,0,,30.0,26,0,0,0,0,,1.0,1.0,1.0,16.0,6.0,,4.0,,5.0,2.0,2.0,1.0,,1.0,,,,
592144,Leeds,63,19128,Jack Harrison,https://media.api-sports.io/football/players/19128.png,90.0,22,M,7,False,False,0,,26.0,20,0,0,0,0,,1.0,1.0,1.0,13.0,8.0,1.0,2.0,,2.0,,3.0,3.0,,1.0,,,,
592144,Leeds,63,19134,Patrick Bamford,https://media.api-sports.io/football/players/19134.png,62.0,9,F,7,False,False,0,,10.0,6,0,0,0,0,,1.0,1.0,,6.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,
592144,Leeds,63,19112,Kiko Casilla,https://media.api-sports.io/football/players/19112.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Leeds,63,180934,Oliver Casey,https://media.api-sports.io/football/players/180934.png,,49,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Leeds,63,19139,Tyler Roberts,https://media.api-sports.io/football/players/19139.png,28.0,11,F,6.3,False,True,0,,10.0,3,0,0,0,0,,,,,3.0,2.0,,1.0,,1.0,,,,,,,,,
592144,Leeds,63,19131,Jamie Shackleton,https://media.api-sports.io/football/players/19131.png,9.0,46,M,6.6,False,True,0,,3.0,3,0,0,0,0,,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,
592144,Leeds,63,19133,Ezgjan Alioski,https://media.api-sports.io/football/players/19133.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592144,Leeds,63,935,Rodrigo,https://media.api-sports.io/football/players/935.png,28.0,20,F,6.2,False,True,0,,3.0,2,0,0,0,0,,,,,9.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,
592144,Leeds,63,638,Ian Carlo Poveda,https://media.api-sports.io/football/players/638.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592148,West Ham,48,2997,Łukasz Fabiański,https://media.api-sports.io/football/players/2997.png,90.0,1,G,6,False,False,2,,23.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
592148,West Ham,48,18815,Ryan Fredericks,https://media.api-sports.io/football/players/18815.png,90.0,24,D,7,False,False,0,,36.0,32,1,0,0,0,,,,2.0,9.0,2.0,1.0,1.0,,,3.0,1.0,,5.0,,,,,
592148,West Ham,48,18814,Issa Diop,https://media.api-sports.io/football/players/18814.png,90.0,23,D,6.9,False,False,0,,77.0,67,0,0,0,0,,,,1.0,3.0,2.0,,,2.0,,,,,,,,,,
592148,West Ham,48,18817,Angelo Ogbonna,https://media.api-sports.io/football/players/18817.png,90.0,21,D,7.2,False,False,0,,63.0,54,0,0,0,0,,1.0,,1.0,13.0,6.0,,1.0,3.0,1.0,1.0,,,,,,,,
592148,West Ham,48,18813,Aaron Cresswell,https://media.api-sports.io/football/players/18813.png,90.0,3,D,6.5,False,False,0,,51.0,39,0,0,0,0,,,,,6.0,3.0,,2.0,,1.0,,,,,,,,,
592148,West Ham,48,1243,Tomáš Souček,https://media.api-sports.io/football/players/1243.png,90.0,28,M,7,False,False,0,,30.0,26,0,0,0,0,,1.0,,,14.0,7.0,2.0,3.0,,1.0,3.0,,,2.0,,,,,
592148,West Ham,48,2937,Declan Rice,https://media.api-sports.io/football/players/2937.png,90.0,41,M,6.6,False,False,0,,67.0,57,0,0,0,0,,,,1.0,10.0,4.0,,2.0,1.0,2.0,,3.0,2.0,1.0,,,,,
592148,West Ham,48,19428,Jarrod Bowen,https://media.api-sports.io/football/players/19428.png,89.0,20,M,6.3,False,False,0,,25.0,19,0,0,0,0,,1.0,,,9.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,
592148,West Ham,48,18826,Mark Noble,https://media.api-sports.io/football/players/18826.png,67.0,16,M,6.7,True,False,0,,44.0,38,0,0,0,0,,,,,4.0,1.0,,1.0,,,2.0,,,1.0,,,,,
592148,West Ham,48,1697,Pablo Fornals,https://media.api-sports.io/football/players/1697.png,67.0,18,M,6.7,False,False,0,,18.0,15,0,0,0,0,,,,1.0,4.0,2.0,,1.0,,2.0,,1.0,1.0,,,,,,
592148,West Ham,48,18819,Michail Antonio,https://media.api-sports.io/football/players/18819.png,90.0,30,F,6.7,False,False,0,,12.0,8,0,0,0,0,,1.0,1.0,1.0,17.0,8.0,3.0,,,,2.0,4.0,1.0,1.0,,,,,
592148,West Ham,48,19229,Darren Randolph,https://media.api-sports.io/football/players/19229.png,,35,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592148,West Ham,48,2500,Fabián Balbuena,https://media.api-sports.io/football/players/2500.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592148,West Ham,48,2412,Felipe Anderson,https://media.api-sports.io/football/players/2412.png,1.0,8,M,,False,True,0,,3.0,2,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,
592148,West Ham,48,18823,Ben Johnson,https://media.api-sports.io/football/players/18823.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592148,West Ham,48,2473,Manuel Lanzini,https://media.api-sports.io/football/players/2473.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
592148,West Ham,48,18834,Andriy Yarmolenko,https://media.api-sports.io/football/players/18834.png,23.0,7,F,6.6,False,True,0,,16.0,14,1,0,0,0,,2.0,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,,
592148,West Ham,48,1826,Sébastien Haller,https://media.api-sports.io/football/players/1826.png,23.0,22,F,6.9,False,True,0,,9.0,6,0,0,0,0,,2.0,1.0,,5.0,1.0,,,,,1.0,,,1.0,,,,,
592148,Newcastle,34,18885,Karl Darlow,https://media.api-sports.io/football/players/18885.png,90.0,26,G,7.5,False,False,0,3.0,21.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
592148,Newcastle,34,18896,Javier Manquillo,https://media.api-sports.io/football/players/18896.png,90.0,19,D,7.3,False,False,0,,25.0,16,1,0,0,0,,,,1.0,11.0,7.0,,5.0,,1.0,1.0,1.0,,1.0,,,,,
